,Protein / seconds,Polypeptide / seconds,Amino acid / seconds,Heteroploycondensate(HPC) / seconds,Polysaccharides / seconds,Oligosaccharides / seconds,Humic acid / seconds,Monosaccharides / seconds,Inorganic carbon/ seconds,Lipids / seconds,Pigments / seconds,Porphyrin / seconds,V-Phenol / seconds,S-Phenol / seconds,C-Phenol / seconds
19,9195131.191215612,1950056.3510274007,897318.1034389536,931146913137.5709,27651290.961629115,7673419.813902954,25834528.339007724,27239577.409501117,2459794.969920549,2089077.6167041557,9069290.713259686,8663417.12379516,2580356.990809526,2432294.6753302496,2375134.043587818
20,9208809.956473053,1989250.8152709361,829217.739371104,864337144012.2734,25234984.893446047,7928232.125569172,27168697.898788076,25369575.43797216,2664935.4038800397,1933346.2093807287,8006283.504161977,8331015.392897026,2725177.3496972043,2580045.492303448,2621329.089066944
21,8631453.631610522,1987325.6240269348,841136.9613613234,822582196038.1725,25258214.398145944,7640335.957974575,26232285.046197582,26111755.295325495,2601234.643641524,1934149.69364242,8241656.571473236,8120591.792888505,2539477.5844806707,2716443.9550756565,2592002.4825281017
22,8220561.239975178,1984355.825940089,795735.7141330743,890202477318.172,26207698.640217092,7342567.68647101,25099767.866434254,26713916.018802855,2490067.718727709,2023331.537420525,8400898.352716073,8193717.770244041,2576707.8626092793,2431158.6090245787,2713893.7248181733
23,8264183.438171257,2087926.3519606031,904464.3019929412,932399195077.0032,26271106.32707371,7409573.805268173,25481867.34899896,25888156.85259053,2689625.9885709584,2156566.442607728,8697620.770636605,8785099.399991216,2479435.891906708,2576371.6240587365,2563397.857903734
24,8768353.119552784,2099282.8785604695,836223.6666428726,864756112856.6957,25819577.630074825,7813372.889485436,25935463.271247666,25445607.388954144,2562668.8995180703,2123899.2103393413,8562245.622263962,7962672.924938981,2600969.4571652566,2742784.9370839545,2641482.734819103
25,9289318.567404013,1820432.8115465243,896110.5042513165,917842530434.6659,26766025.568213142,8407785.350011585,26490045.926702913,26446443.452149224,2736517.553482969,2030695.1392513036,8304474.348512832,8790921.813198214,2644141.2083281735,2567125.799809805,2617073.550433668
26,8268252.572844716,2029582.178468115,838763.6814167345,884347718392.7869,25656018.86084201,8387413.098798586,25140084.58304963,26237875.902166683,2652968.895141048,1989613.4994006536,8904202.554345207,9195770.415509826,2528449.8309712126,2698715.2293346617,2570422.6184955193
27,8580859.25775767,1965059.0602681963,866529.1003921089,859384729478.0685,25465695.132457677,7842565.277423973,26633321.46394658,25054933.10106455,2666700.913905249,1965655.3933462885,8990501.602492651,8531463.849750398,2617609.497496088,2615308.5589377405,2660447.3814339195
28,8266664.800062503,1934718.2126376377,807032.2071338878,883568501943.2488,24289957.654741414,7304219.995351559,26005216.032782733,25550099.87460406,2791853.063350664,1897937.4829815398,8590684.486908099,8441369.588201381,2542480.788754996,2651563.086966617,2577544.88074094
29,9136563.942827534,2076665.2513499283,829248.6598482664,859904141304.9384,27140395.486770917,7682974.07722962,25562513.070626087,24318355.015204214,2615421.575001448,1843111.149902421,8347045.75284252,9113377.286915706,2422856.0012374893,2438620.7372641,2527388.66239289
30,8454521.283756815,2079516.996819636,893394.5161021481,880319479768.9507,26873206.78119432,8199933.083854101,25229274.257979803,27131857.414477527,2628922.8791485783,2044901.6623594314,8874920.90767087,8149885.126196112,2365740.2276079375,2542474.8143448066,2453193.7710831393
31,8847357.802255679,1975652.2256928426,844201.438046249,847656007519.1836,26554608.806956135,8195349.104856171,27119139.717895433,27074869.333520643,2720256.326885812,1989743.285403686,9060304.028521126,8223458.554396203,2441838.8189204857,2562666.078592098,2713830.8770287456
32,8717232.578289934,2164278.491597106,870348.0377328632,879686156063.6028,26721612.103987686,8171205.325752915,25309426.252346538,24354092.54718736,2536844.0270974827,1934736.593930419,8839260.525901208,8841716.396126248,2823048.2134036673,2578525.437740283,2672635.760811569
33,8107985.1304659005,1959319.4520947891,879934.3886504743,868442834586.9159,25189929.0798105,7983342.870544198,25222517.49805317,26777530.5790922,2703884.0612698933,1814758.3928553374,9057001.715290196,8419349.87681878,2776276.4472364965,2598787.4358852683,2758854.760270993
34,9221553.04838974,1976272.2438035174,854233.4013084178,861517596781.5524,26278621.147853393,8008560.3662784835,26885140.30229348,25662938.516504135,2660747.2720565973,1912158.5152513713,8559491.002262179,7974070.551501436,2698560.228991704,2539169.6630700845,2452807.8381258943
35,8705672.511814421,1948315.2215506975,838492.6110235756,849460333525.2007,25309450.44771196,7611066.329538913,24396594.19915881,25138005.40418496,2513618.2001265856,2086325.6164680338,8724513.962056197,8711396.752371944,2566285.6546011576,2560418.3600698346,2585020.8677222314
36,8397619.00641562,2093557.5832251816,932607.1247607486,878753582031.3118,24305670.914884616,7650403.816777402,26437167.369547278,24496875.68726827,2573561.6123792557,2006220.8363150517,8018314.694472968,9138041.511397325,2562307.5422117785,2536183.8774891077,2461077.230597897
37,9085908.20956408,1960779.3382244576,861966.6901527328,784832889124.1865,24228129.966763865,7791895.79288289,26216765.255805213,26173354.697884645,2646201.978802601,2019835.6486286642,8496210.839354254,8547218.469365949,2491360.7823680695,2668274.377205259,2665868.342780007
38,8862306.06453174,1989740.6026912972,892931.7982416421,833276020686.8678,26490666.214875832,7302188.599600407,25857399.091048196,26160268.45420661,2680301.796317989,2004971.976597738,8726797.646074839,9139435.981931284,2700365.6031092745,2619854.632956115,2444271.7561445623
39,8550576.854562663,1895754.0358914093,796430.4532360829,848508482785.4573,24979041.745219614,7602540.070745642,26543642.953772247,25006102.194756065,2716578.969571771,2038689.866536983,8719289.54282396,8369896.423632443,2695477.260084106,2690137.890455458,2589164.142481812
40,8875631.08271756,1962582.7937107324,843086.8503672635,785889114583.831,26171666.183305368,7542455.331052665,25418592.588770937,24256241.997971337,2581659.0906053367,2001355.995804554,9415456.62958784,8557881.15242236,2553352.6169678895,2621606.3805899485,2559928.2992577525
41,8861014.341928728,2017709.9126348298,821289.8716256043,826048785140.249,28316785.591585502,7245679.5974011,24874438.898156337,25625548.125338856,2598142.4256653097,1931820.1699601824,8385690.980532281,8157092.336436093,2644828.6177596226,2592897.784928386,2444060.6009201175
42,8776881.807687178,2008954.9277474696,877709.7868718466,856195612224.6215,25350999.31692496,7232297.241981572,27505493.658981383,25031008.17782788,2753853.9562965627,2099570.687049892,7976252.655590321,8419163.52308299,2756012.9099067114,2696526.163836064,2584347.173876745
43,9010844.252992624,1833044.690501195,816378.3356683763,921500755028.983,26001655.255336452,7693866.625465125,27150055.085927736,27448568.542986393,2505026.037447725,1862205.4620444055,8264924.270364309,8629438.30941772,2554807.2535623433,2584684.134620546,2686501.2820775886
44,8725813.538659116,1818137.760200459,928878.4392870796,833791317561.8567,25014100.07190596,7730715.117929931,25368923.820655283,27132174.854317717,2480448.758618566,1894369.4914695933,8395155.551768243,8631936.725904744,2548237.130341715,2606881.265223453,2514177.072657977
45,8648495.714998666,2058806.4674428545,841090.397265923,904158275287.3229,25732877.08967239,8292924.121935399,27808530.877617117,26566717.40606264,2753057.223945461,2042302.3436923313,9057939.513137404,9015713.676795328,2612406.2595397946,2448479.737710348,2715240.86361603
46,9043303.33966918,1996688.87984501,799037.5013582973,878872638354.976,26479224.284160003,7671561.776150031,28087032.878127106,27528029.42780271,2633816.663905927,2108462.486412404,8318514.008382969,9263494.012014963,2706506.263261919,2432885.754447425,2747623.659486479
47,8494198.408543495,2140946.4411270283,871909.5840503324,859580956599.7577,25188590.88682236,7716165.508062976,26027659.60708961,25602950.11750075,2381493.060690312,1888376.6338738569,8783701.650789376,8670655.12480393,2513428.413530113,2587786.919139869,2734232.737730604
48,8759832.222802186,1988730.5126790798,888959.3973848843,810243203065.4862,27527509.62220521,7726939.356830437,23980972.20813941,24701411.493499666,2830615.8690134934,2084830.4562884923,7949197.638535505,8732274.10360299,2796850.5220306804,2596278.401307853,2503386.596821003
49,8349278.310315832,2044450.0332439912,904716.301398832,816103311430.3069,25893646.568700027,7776983.893269275,26437040.662996102,25907094.855337914,2589130.1885388647,1865611.873120224,9046089.299132692,8949092.344336929,2438681.9284023154,2642659.346503012,2571025.0475740633
50,8878552.461807724,1972922.9705779112,909000.1300233846,827421732480.739,24946584.169870142,8043175.430123552,27326994.20858682,25583386.76848706,2581017.669473309,1841202.8397765332,8491863.40370892,7912149.287713839,2639405.421607477,2679161.83883379,2494420.32055754
51,8556626.421333201,1981791.8610876007,864712.2264167315,854711609535.3594,25833614.310066134,7840211.543110218,24526378.918491438,26211162.645176694,2700135.20571192,2053393.3244049838,8665883.230946736,8911847.175127158,2506285.1492011417,2633003.8239557827,2605394.898854808
52,8373273.808173043,2007564.7455750445,828171.966483145,851760757601.625,24868317.025986195,8009549.8579457365,27197535.165656146,25384707.28339271,2521562.610813274,2090825.5198232904,8981775.162811762,9327341.99635101,2725396.7485121875,2590351.7741886196,2640722.1062263246
53,9225258.33723059,1947491.7680299575,900814.3561816976,905926670510.644,24540379.36266642,8026263.461614632,26794096.66656604,27569195.548704583,2501079.098832901,1927850.1964988373,9209537.089921754,8775387.273830105,2764057.0858473303,2551075.2673055218,2431906.8198057627
54,8327323.768910113,2169057.276335495,858886.465145676,860452086378.9023,24389365.810509015,7662477.361056561,27092228.719709035,26287870.526062895,2635504.698043686,1961028.6927122525,8867966.164324686,8025657.224780127,2653117.327565064,2645355.967829599,2637057.4924707864
55,8470661.75627632,1956615.938025306,907809.2261534357,808131488855.514,26476913.360575855,7996190.024891574,24141970.671709288,27730164.329807192,2602945.312189057,1993430.9667836428,8967849.251566935,8487418.075758094,2509821.0827406636,2468664.0206926665,2474481.3687525894
56,8572249.628313283,2034352.7325264516,893149.4246467,858652573758.848,24641114.411125712,7983193.915123877,25123768.373502783,24852476.882419027,2627158.8130503115,2144738.855184515,9024330.612076197,8581517.26409229,2545912.6635038373,2648988.1841196874,2467054.8185083573
57,8181696.044058685,1990927.0652327833,909031.9843058521,920431000957.6179,23878232.038063735,7527319.998226314,25774412.359719407,25092801.439140312,2473953.089897326,2010514.9332577968,8453804.399320668,8969259.083616918,2713781.6550935507,2622547.235988855,2465011.2135676453
58,9194187.096704636,1945901.7448049434,892808.7315887836,866504284270.7378,25158445.452681985,7649929.195728715,26555031.244433254,24276056.8058368,2627292.8814350725,1942572.2177115085,9016040.889604568,8800430.839634685,2537222.4483129694,2650706.958964413,2490868.678376441
59,8936484.773003653,2104075.130622424,905064.3546564819,870517917196.5459,24554228.201094974,7780029.244551822,26078861.481793687,23961676.22272932,2617383.2233133116,1928398.1550804956,8491334.433139954,8413611.225810526,2740210.3210860146,2784691.142149911,2481659.954460459
60,8719599.766979026,1899020.4211253268,816712.3510445268,860386283532.176,26703869.37406614,8040676.207817995,24704919.92094329,26778128.83682748,2497684.6900367974,2036556.0282658977,8366415.785040641,8872312.575269964,2558568.4921286204,2708151.20028799,2551044.26906716
61,8584545.311559936,1971002.7107182837,813423.0523028843,908288514747.3041,26168420.97093673,7959497.227586744,25235875.424724348,25214796.87495374,2529639.0435855426,1917565.0777761498,9146873.1188896,7957379.435266636,2407162.5931894537,2462681.6316432175,2541097.4443838694
62,9454963.034521542,2132802.08161115,834399.6532097842,913430656419.8904,25327142.536033142,8089762.2278211005,27276368.048822146,27252777.188529734,2416353.942433363,1957733.97443381,9000400.393201431,9084913.04505188,2677077.970500837,2591152.510628249,2773672.493794068
63,8868004.92692956,1986909.2469526879,934826.5651220443,931677116237.7815,26647601.022583265,8449602.039078204,24614079.764370646,25899090.77724364,2563503.845836674,1998582.642188335,8735669.38617646,8746071.818248464,2642633.093148689,2625396.628749343,2729947.2942461004
64,8662722.886374734,1992123.8190897983,887256.4253078235,887996274096.3043,24603867.321419947,7676755.169566462,26662329.807437807,27299509.3289882,2482695.72739106,2025091.1537984817,8267367.898854775,8548144.421763944,2547266.805491395,2751180.2253130064,2647926.848177555
65,9093021.4336219,1869874.5090722984,866282.3039819812,852405301806.6508,26339895.518175784,7540122.033777344,26504709.17739849,27022400.63440532,2543919.2362241196,1919741.7879632316,8476484.026723934,8345929.679015135,2640070.2417321075,2451004.1967189847,2511040.5708373324
66,8076790.472494808,2062273.238867965,844763.57227526,810357460446.9785,27579336.89488923,7718865.425348831,23850455.298323624,25952987.941695463,2581639.830749071,2086562.8921993426,9070886.155487107,8636544.838664806,2758109.3760915953,2743229.415798641,2573213.079432045
67,8433965.840973342,2071208.986140168,897041.9104847396,907917179441.1094,24414606.37171999,7401099.689864382,26127179.893489137,26035039.102379233,2589587.114059406,1888596.8181182607,8949289.30712884,8230275.380466617,2580939.11219535,2488253.834850662,2497988.1281943056
68,9022451.610837389,1987927.345970899,895708.3413976922,830681500253.4119,25473054.983935047,7230372.497725078,25791797.16369727,26827441.423219647,2513953.811103769,1980117.0374811955,8994107.564343898,8537239.686952263,2475430.3115126444,2621904.3008384006,2671737.6355157187
69,8656485.389281327,2032238.6906243344,892660.8786370393,815510648113.9042,26937222.575286843,7960627.503618593,24845200.714706663,25545468.139439516,2685745.3467125325,2004812.0843007616,8171318.256035096,9173742.903675286,2437383.693163005,2446693.7902582567,2464777.5215604897
70,9362196.270020897,1944830.201215455,828381.9015083587,883233622700.7299,26010435.11271164,7708575.230732006,26381971.492750052,23858563.43487268,2541388.6619252544,1922619.8398227957,8443132.54873775,8635001.13610113,2707020.6627058033,2586849.7505503343,2731216.413485214
71,9231076.55774856,2096974.8715879875,885092.7896873814,890533728875.3804,24566063.393726315,8013971.739184739,24104767.760431413,26331835.20953323,2517424.853747034,1907839.4784797782,8266442.14051993,8420162.988719521,2819275.6394575043,2414131.7655452783,2684057.323505035
72,9086815.810340874,1967537.9456457477,870296.1774461741,906267156429.5654,27650349.76979019,7912183.940465892,25392081.659470223,27722036.321750052,2687793.7774486686,2116702.404612845,8652109.248627493,8149378.074265329,2478806.2290222836,2593788.6487660096,2764231.612655531
73,8712259.604412312,2074399.1404094961,861852.0950867236,867971224073.1652,25934081.399591256,7647999.73358696,27024959.37503397,26166807.720778607,2562187.098620463,1958305.9271423018,9369272.307996636,8622374.827809332,2651716.830451805,2662045.5618384345,2690288.5796888056
74,8338176.588962089,1863370.2140932577,836921.0503364044,871472123138.8708,26117584.848342683,7726843.520986319,23741942.87217104,26127652.346600484,2620858.084044196,2006459.5300528163,8259478.217347545,9066082.277588863,2749219.7265176587,2563199.1458121445,2512465.22452144
75,8207792.944802226,2105381.6841668305,801755.0676789447,859945449626.7559,24309980.664628297,7670674.3145770235,26741765.232293397,27245920.10729774,2557317.4735927125,2155447.396625626,8875755.733512122,8500646.688988578,2676099.237314437,2667509.4398496295,2541432.9087952594
76,8086170.891327092,2057819.1333941752,868181.3514482771,868282073539.5017,23462745.72558624,7491207.6867373325,25002421.03750057,25983772.207437936,2702970.788894904,1933143.0882823532,9356216.782675164,7938746.906253114,2497922.8239032454,2581103.616010334,2582493.1044796957
77,8619058.279202048,1892679.6428324247,872070.636745699,863283029890.4503,26899615.043458033,8468718.541174522,24987826.385389425,23949508.283635456,2577158.518527214,1977017.2707596198,8347885.624608146,8810875.813659167,2437195.5539221587,2767416.775172266,2744432.4425901882
78,9332783.291801682,1971361.1165211513,831625.5873562777,851681299841.4583,26037448.39249413,8157307.810338113,24533869.48545554,24901887.350568734,2574215.437401223,2175179.1012386875,8662782.820007402,9049631.182897866,2600423.4616659665,2433296.522067225,2430300.883218194
79,8616089.925686607,1892508.0415134637,931210.277461466,858436344291.5188,23694029.21440022,7627013.39694813,27411826.358450595,25607468.008360106,2379519.8270320236,2038267.3698684203,8826609.26205907,8107321.598605875,2616483.424600291,2398579.6203472535,2612299.4192606686
80,8734608.332293032,2029086.5315947798,822925.7726842249,873261462400.3151,25777797.944658414,8095122.000635041,24624870.235954978,24686331.99372047,2594027.2388500893,2119638.3827776113,9047574.820134372,8243287.246077167,2586329.3338690847,2434981.305317159,2612120.158111537
81,8649596.95060141,1975341.468844088,859236.6995942561,837610028731.0535,27691424.09260968,8177852.305617616,25003078.598428607,26939753.828510564,2573059.549913021,2161985.573982353,7991558.476251374,8056135.22214562,2697708.791777744,2716679.2769606477,2684950.83421917
82,8821533.854775693,2106170.503841686,831924.6815372722,842140764385.6211,25681019.438314103,8036131.600881355,26274385.14213552,26508397.516671106,2459639.7273971396,1939267.3143679753,8882330.760338038,9121823.392884318,2552490.6378772124,2514189.3046989646,2478047.620600471
83,9130430.4418793,1908577.6323506448,828782.3194701013,910362835767.7239,25252261.788073935,7674689.367455725,25170256.745723285,26292516.23346461,2431315.5718221893,1896370.1885260046,8649760.05468478,8729414.852141565,2624895.1479199165,2700979.7821647217,2677889.987551364
84,8785387.077216437,2004630.9329831847,856448.6620095359,890821428096.0858,26133600.102235418,7598237.308839021,25376712.79883923,28048118.01016471,2655963.454197249,2047198.537890642,9058543.738913696,8982780.909069717,2585279.272692648,2454120.9750210075,2395745.5630601807
85,8687770.07194491,2070315.165418107,904209.9183660138,868591063090.8027,27718121.185176678,7958549.2190277595,25419226.973295506,23930065.06831669,2699676.528931225,1919911.2882898627,8428942.563271824,7876490.192623874,2564417.1322426377,2363407.878086395,2582150.3779216516
86,8351371.202189607,1994450.1286137875,932550.020045935,867815195001.704,24809798.592077807,7950898.973547442,27128516.018651087,24645768.618982974,2682220.251382005,2158984.460787815,9065705.630699169,9336590.141438501,2482800.7524702726,2626895.151780978,2763719.945362261
87,9171094.991170386,1996542.8376635718,895564.6177513459,844916113733.4833,24926503.971234124,7911022.64345617,28121173.81262792,24228945.70812944,2586629.264491141,1968029.3661428643,8308122.3261257205,8726146.368472867,2714429.871233133,2442129.3461499712,2609723.926927418
88,8684395.61898168,2106447.6321509928,865301.7916651296,894841331470.6288,24185892.40083898,8092299.64814263,25808460.16431365,24389938.783675134,2607429.84249168,2128208.0875239046,9071779.21557428,9027177.689633256,2628594.1940794047,2393022.8264967105,2438218.5127023836
89,8090155.90916742,1915369.412421591,935972.7024872216,862003570717.8385,25897221.859065123,7180054.232549415,25719239.21897188,26602072.367687583,2585723.7474963274,1945227.3335127046,8126180.875626504,8589845.430918481,2637944.1288305647,2590632.970059093,2722898.257190794
90,8595228.183154952,2043103.5207267997,829933.6152505693,924765311667.4452,26102917.65707583,8029211.491595135,25847683.23947875,26010977.7614059,2641234.848898175,2061355.567943336,8573106.909170602,8686605.911754128,2676563.7728892504,2457741.7748823087,2572351.7628368638
91,8856873.625755422,1916062.685260517,856043.9827615622,846129437405.3549,27332080.534663633,7831077.052292048,25963210.016488317,26345304.321532413,2773949.039461634,2068367.3223323678,9008854.186372045,8915627.018486723,2374901.132675851,2380059.388078635,2636617.405577937
92,8477055.088005446,1954038.903829579,877621.950627228,856730895613.6569,26059666.606072277,7923374.4727269495,26425145.32001017,24708379.738234192,2446683.5881502773,2015072.2431625347,8189896.611423868,8112689.693256152,2744839.750798405,2572640.641436107,2633174.2092802986
93,8533053.087953495,2152754.242463546,835688.9277961103,839894414486.9395,26833419.648627903,8017228.190114022,25568727.676901698,26576253.070977468,2731221.8428270984,2002646.8162424883,7972070.731762994,8875611.256369729,2736790.311387718,2643966.926387877,2775303.08204326
94,8186932.5987062985,2136792.436762045,900214.2255562232,823195137066.9636,25089772.039303347,8232897.1571435835,25144899.7957317,25567410.87529647,2483224.22493628,1946046.3023581055,8709850.691291522,8543266.071469469,2479237.639848509,2484281.1246321267,2363221.187567443
95,9109696.168159978,1975028.854424086,876505.6236593467,822206834829.4109,27175506.42324207,7647405.643244106,28099028.371788226,25340842.515229728,2601750.931581975,1880822.4377006008,8470671.601369271,8445361.885331111,2830237.5922259344,2670691.735569358,2638667.1550336084
96,8590096.934885528,1938095.3948040826,854157.5708828762,878795491965.4613,25707774.681677505,7955069.841484482,25416408.519156702,25909923.727264747,2577635.6821811674,2149805.9883121345,8790404.151908355,9067509.915927386,2565507.1845827303,2623977.3664948554,2698227.0326692853
97,8419166.88407306,1990035.2877975516,877670.5323799015,838765233685.5743,27923033.457541704,7415848.921015978,26342810.761308014,25029070.421787277,2672840.1900471984,1986767.6874996417,8715527.15817534,8469352.599679912,2581872.316479734,2682848.2388747316,2544536.3171580704
98,8451055.625190666,2102602.914642688,885635.0960574726,863085589961.7845,25611647.428394943,7349526.088585007,27246028.6227362,26871160.39087322,2419206.0708965724,2019891.1836696074,8860452.547740964,8863876.668968424,2518641.7727006506,2400953.7351364596,2513778.4974724473
99,8522868.751424376,1947878.0909038484,841995.8726719246,840404731741.7827,26899241.417249367,7484908.279187283,26082579.823027316,24806833.645243227,2606878.5129287224,1943214.1244262783,8560426.200650271,7918508.186190104,2608462.0593251316,2616777.565381892,2457976.9006693847
100,8173254.309344798,1941708.0252752902,840949.4211915897,832060511872.2943,26048561.096036218,7961050.989521014,27997427.43520272,25751172.43374221,2550608.564629985,2045870.3981310045,8018037.126957357,8680609.51491889,2691240.891227371,2411633.3663675752,2527939.7833392657
101,8097662.670133328,2000651.0219712753,809581.912843772,900643639862.2043,25462646.765982118,7510665.221800343,24135778.530881006,27820396.84175897,2556811.9315671697,2121424.5819288087,8232482.612858614,8348477.720911125,2650033.7266014265,2537054.716442948,2598695.811704314
102,8980080.219053999,2140089.9197301622,861010.2776523051,880008581804.9863,25459990.58361217,7501919.645131866,25889208.729881696,25811855.628842436,2607998.279230863,1896095.8488251509,9118007.865843473,8954831.545502445,2643339.388969772,2612225.3664806383,2466756.7429626794
103,8790818.521641787,1960736.267962696,865255.8521444164,844844968420.1445,26021566.39202119,7989746.290183779,24966096.98837796,26246151.642243598,2571396.5856909966,1977012.196905727,8866055.66660793,8424212.132151792,2724457.2600475675,2658748.732969943,2507175.3813290754
104,8787778.640643936,2020013.9993444157,828456.1381431295,921137777022.0813,27352537.540192813,8151425.0954590645,25096408.49453318,28140366.716600414,2577014.811641745,1956433.551564283,8545847.578803731,8244227.40486339,2681692.8273636894,2644757.5978168463,2428590.3386869333
105,8118296.692604043,2019554.0248503147,852668.2050130452,935614952926.2678,24939857.98946391,7272743.190604769,26519960.081103984,27666183.076111194,2438220.8020096323,1979479.2956429373,8554019.060374519,8591172.50911444,2590297.324159236,2559623.4943780038,2591058.078174027
106,8578028.07110909,1997860.054689858,855186.497740561,872371169244.9016,24269080.342970517,7928332.106994069,27501058.74498829,28063267.799952287,2518224.671614739,2037303.5167720993,8081209.259850674,8415983.648835182,2571310.0076350337,2467070.9395527667,2352988.695455478
107,8813397.301247159,2064333.6941818576,809025.4648195442,841536043839.2622,25902837.789989784,8201414.931678427,26850618.394065563,24992161.419632487,2603680.421305441,1948883.976685593,8429013.84932677,8903181.93322127,2743517.934116888,2592077.308040262,2413324.370963902
