,Protein / seconds,Polypeptide / seconds,Amino acid / seconds,Heteroploycondensate(HPC) / seconds,Polysaccharides / seconds,Oligosaccharides / seconds,Humic acid / seconds,Monosaccharides / seconds,Inorganic carbon/ seconds,Lipids / seconds,Pigments / seconds,Porphyrin / seconds,V-Phenol / seconds,S-Phenol / seconds,C-Phenol / seconds
17,8408806.185113078,2085572.1272036387,929895.440683476,829167476814.8845,24886557.138817932,8292154.18362357,26802121.72372961,23646679.983570196,2723564.0001449664,2032749.3034634334,8720799.936970584,8281143.2379148025,2511043.215730477,2585811.195851086,2632186.5719971596
18,9328414.043414593,2109452.484896688,884840.849158656,900167811281.931,27271179.19170576,7830971.060988054,26657291.80217395,26778197.996600978,2698255.910376629,1966729.986201636,8155086.960418098,9232013.070066381,2521361.097245358,2780569.3018693095,2604881.8589291973
19,8241803.9165219525,2014017.4501597746,859456.7380363557,892578334491.3501,26272069.684274588,7516211.6121199345,25188308.627614524,25752134.04434587,2584424.859164516,2065375.1969719362,8799870.096759805,8850345.269540332,2579650.1296154843,2505347.203198778,2621509.0129619814
20,8542714.112681504,1987927.2100002454,914382.0830198484,877273717654.6904,25909423.175439402,7811935.800800727,26053929.100664686,24014623.21757849,2470662.8716930347,2089367.5508769439,9334143.026474152,8902575.662268847,2429397.751749477,2411974.80162376,2764392.165108376
21,8520853.476562047,2012179.3096829888,879622.7225437425,864582690785.3335,28149277.639330223,7399631.85475343,25118741.153283957,27052324.368359976,2710065.383811631,1935475.9305994795,8485247.168531908,8691804.291326908,2497451.984779363,2481202.8897702745,2707980.6230104
22,8724053.178303018,1930420.6783776497,860254.3876215339,901707987563.6646,25871196.613902047,7517108.322994698,24796089.58925756,25996148.750914026,2585813.2848970834,1960447.6370751301,8728075.934074327,8357285.46738616,2599338.8272402817,2687966.903221165,2560842.199052426
23,8643003.58066098,1964618.1848815102,905894.4747472068,871980597697.6873,27046825.612385727,7714445.941667643,26457453.73679907,27921672.512759157,2614980.9834434427,1954547.1083975185,8852129.319155175,9227315.27156201,2589556.3323693667,2633042.3261528155,2582504.9168946138
24,8900874.942703944,2046385.4553736008,843185.6522065211,885220482569.5134,26073212.969963185,7276847.768945893,25547513.453235388,27985980.728320923,2512711.983173358,2040169.7602574446,8642286.896685263,8692162.235708043,2544965.815507922,2505764.262881359,2682201.2391549274
25,8309028.581369044,2084264.8201045603,854035.2681810681,808202075229.8989,25218476.36007254,7354999.2835772615,26394234.904555883,27373063.554795828,2507573.0209392724,1950502.352663355,8276881.261059584,9007032.656206498,2606563.9130692217,2689644.93878344,2517439.051322091
26,8375131.049262308,1954692.268476355,882570.374417177,864562796699.3169,24123626.20757974,8020620.852553576,24024287.4605045,26794537.65057975,2745788.595976666,1901773.751139139,8858480.871098803,9346108.888293646,2580845.4687389676,2667205.5729079153,2754415.2643776797
27,8486501.171665102,2016103.3679079653,867514.343792344,877102846958.0438,25489710.2313864,7739265.922221546,24819686.936101306,26615980.46401622,2805863.3282611137,1974746.706526957,8385022.736453401,8203351.188951736,2535732.0740503096,2740543.234943622,2624154.0260299686
28,8739467.433735928,1946800.9998866788,875367.3316166128,844878945792.6226,28327522.71303734,7409684.785275375,24824525.718340356,26443975.19377861,2693086.2364574596,1982286.5065405567,8317908.641751235,7863814.3248905325,2517008.8924064403,2539984.6058012107,2697219.425974934
29,8606083.969073275,1840087.2592852719,835252.0263378179,886191406767.7645,25782773.4599382,7766537.923952436,25750460.169964783,24180817.775639813,2604480.187480389,1890032.1571426978,8388010.879949971,8177802.786139725,2712778.3414439894,2605692.9367298856,2594346.7636905494
30,8882115.133582078,2084849.4304961904,855389.8006683092,927556290223.7759,25229850.76632352,7582978.889722103,25861119.84762885,24650225.813338038,2362106.6491629737,1849575.735268417,8680366.6369064,9114323.426634138,2552620.7814089474,2558931.4158053533,2414443.337909956
31,9218098.028323792,2118033.0156533075,942422.8918204679,834781924387.5234,28000944.95308147,8280442.2254249025,25625738.546515174,25494392.604280613,2586709.5897378735,1957821.5336518793,8808275.012342948,8861873.888693009,2508120.7978292797,2508025.7803465044,2487175.4762108796
32,8576245.959188126,2049185.1946252678,896447.9555237485,870648374982.0742,24441356.277767584,7779816.496064888,23680539.663699094,27539297.939396113,2654616.8817743375,2002983.1417489473,8830081.823659893,8323384.45964543,2511971.565733287,2771201.6797624393,2690303.6116657346
33,9060278.172446366,1854771.9677808804,893953.3703895174,916099651986.5093,24358581.5980086,7552824.170435258,27068434.16820506,25904496.420375258,2667597.02695717,2055104.9129211688,8398463.034496615,8563457.91274384,2363680.015570732,2551451.616213757,2612649.497903131
34,8627486.32117058,1986832.0992495613,832248.6211303242,840590881716.4373,27642533.875073317,8242365.52829617,28270749.026053134,26224854.71409002,2764683.914206356,2069372.3872644138,8504908.35848155,8704848.316850748,2603896.888832839,2499668.760730209,2560477.0616718535
35,8418028.099852437,1934699.853173974,880852.6070148409,856085225986.9664,24827863.506966937,8065737.063418807,24515477.725989684,24336663.698126446,2515979.7039619572,1932896.8904695013,8227605.429487057,8777597.207106268,2505741.2996120863,2720835.359421949,2708365.2395232073
36,8716698.338995982,1957823.765582845,854013.8898682509,807400723802.5269,27445609.819082703,7213380.669948995,27443371.81812489,24962976.12013045,2438476.4911777712,2051442.1308471416,8263518.270695328,8526695.303567203,2598172.749947967,2685083.7538505727,2525926.927955097
37,9114487.32416073,1990805.8016783374,909544.9891567838,866138558384.9169,25246655.301909935,7499087.07161798,24808194.51863543,25031301.049106527,2814194.1753298417,2149199.4253182258,9090280.965484321,8014141.724951489,2779252.095404625,2720556.7738555563,2582465.8282156456
38,8628733.00373387,2083824.2481796364,900902.67531519,868265949000.569,26192057.069901425,7713828.001180206,26349535.0753311,24410333.031080507,2627036.301260861,2071771.8565799436,8335148.9971117815,8716047.370692572,2661265.76018908,2798894.009398057,2622299.8336834856
39,8665331.047320243,2172725.341737279,823027.7088233526,900573649560.8372,26674853.42529414,8243517.258565002,26724710.766592238,26114862.38114305,2651855.0532224877,1819179.0905317373,8185857.634998215,8811059.336711917,2655996.1400741,2677463.5806563003,2617350.783496447
40,9188420.937026054,1944733.411570189,874968.5001872232,917560100290.2738,27351845.746580757,7980424.587018812,26208131.934433024,26025330.385301106,2538658.537254037,1873011.1678868616,8665785.29443347,8888861.398608949,2544301.091004522,2516461.658339533,2681475.8863185286
41,8704775.435259094,1939965.8655810505,931272.3898105473,814771487201.2513,26421270.935466085,7711209.5503635965,23564855.205963857,26310091.0523898,2647089.228252586,1853964.6972677247,8709792.013174724,9022045.994635014,2535607.816514619,2630531.781691169,2573194.655132657
42,8361569.2713925075,2124355.3263275274,896518.384553481,856612969616.3663,25644258.829242595,8338857.069328198,26975750.921199646,27819669.939506635,2537912.5395254507,1846793.4154344094,9077336.594406659,9363195.79415721,2609008.437021872,2384126.7816085126,2447989.67206861
43,8420811.802843722,1965930.2634310853,869713.5604378143,882776837187.236,23907719.414262883,8110159.141093085,25368515.933788374,24637407.665372934,2694109.4066997715,1968396.5264759948,8773526.78079521,8250552.19456831,2656333.869458842,2687158.057189073,2543640.3964657667
44,8438940.244949117,2092644.8099203925,862522.3956020051,877117997828.7954,25601371.704808466,8276289.693722451,27161456.416034162,26512593.94995995,2726080.0362785966,2014878.561355937,8311440.823964385,8881425.805522682,2347340.0615764316,2551774.683019324,2763409.3224622495
45,8104886.128322288,2054548.6546862582,897087.2648969665,866726977756.05,24549334.322143614,8100032.110513646,26214052.99068993,24676063.197658774,2596663.9311511074,2081900.6019408084,8382312.752058705,8453173.01074869,2566485.899864293,2634650.1555012087,2671795.155407025
46,8611393.994151529,2131149.9067912567,824824.4964037286,893955888227.6743,27626558.08628349,8144457.707478779,25699704.791997854,27503611.28478124,2453765.2346654525,1998282.049499993,8259355.558283298,7889326.249097537,2483672.5145735135,2555482.355387621,2489184.879818131
47,8984773.953377448,1999740.0949978537,828326.2878369198,861474667071.9943,27382539.840326622,7704742.191789495,27390685.452027712,25442442.36893126,2625837.517840361,1942366.8817550063,8684140.956900988,9288524.536854789,2766457.873327994,2395829.3673048425,2405528.2439525337
48,8124966.629704876,1938131.095094555,886754.4569115542,887377643508.6622,25465539.839117408,7466992.962068722,27292709.865129404,23850307.87045282,2688993.4482564223,2125679.671478156,8159377.143195682,8911259.586147826,2527856.5739163244,2516871.074166354,2431517.2247622125
49,9135456.836876856,1882595.6275278446,834305.0966096304,866014887286.9332,27437563.554158114,7600806.637317994,24047895.50126481,25590144.097373117,2433088.4745868808,2050602.0782649536,8654224.95924991,8257177.917569135,2548810.9649895146,2724595.0460673217,2414469.753269666
50,8436095.945742598,2074208.2173307966,943186.4695495996,815615922272.9775,25701917.435477737,7643220.117312772,27684471.574202884,27545266.292985566,2658939.781882647,1996437.4127217487,8648031.577596176,8367278.70156097,2609988.283086352,2695242.4996997416,2627441.1211153944
51,8666844.412241865,2014267.8837452398,843598.9268534076,825444597836.5625,25392590.64246195,8343308.101710493,25498843.286776103,25324732.680127718,2492273.32353402,1812992.5689233697,7931663.188018443,8218548.537154762,2806008.6915922337,2372170.8581733033,2620197.601179705
52,8542102.913952835,2151735.796203572,870067.0916394248,878131927353.9323,24951312.73179556,7898411.907808993,25590876.097968403,25503525.065364648,2524384.201676051,1959797.5680446012,9253732.659861924,8688121.394538047,2393558.29367682,2460823.317948171,2455049.885282825
53,8826823.081186667,1936422.2739297713,829372.0685312648,886860922267.1947,25180043.700868968,8232074.160734488,24861385.529850226,27437586.13190811,2712340.0428262195,1923727.9033068127,8893990.95021766,8477922.843863264,2790994.162368718,2482447.2837302373,2604922.5028317627
54,8449092.07682651,2059693.1284737505,867706.4219920121,904296678104.6682,23746841.477761384,7777070.847037985,25720276.174060747,23488407.160044067,2617851.573485197,2074369.893777868,9305969.11137001,8419022.823153293,2586187.438220534,2603936.737888656,2708181.1490807883
55,9057147.91014908,1847478.2348927413,825919.5424675804,824276682959.9764,25010951.737933643,8220499.397117708,27217461.893394183,24615514.509749867,2408557.9335273,2055171.8165554628,9011833.274513239,8776176.725292591,2663693.571796174,2493236.724892581,2702153.77958448
56,8267699.671768926,1988830.856809136,892977.796995743,873044020647.1166,24592541.9632058,7676412.068366754,24139876.663257357,27242981.658311963,2640523.2082646806,1881839.1717074043,8812898.016148776,8815213.243224446,2742737.0502548814,2626898.2357961144,2633185.3720288933
57,8534071.454469759,1864094.9495361678,880889.2241332164,881700789428.4181,26549145.838167984,7233729.9082962265,25999010.144095257,26585869.81313086,2596561.1082984637,1909207.9242638522,8704792.136225605,8470628.50949476,2723178.7143690274,2623216.516601701,2587413.3207900194
58,8792486.93179544,2010172.1014447017,863184.0108217883,831463102593.4292,26106717.110355444,7574873.296551609,23678102.329321317,24694292.7622989,2491836.0270541687,1942806.0455103223,8800050.04325594,8805652.053812083,2626500.9086126913,2471247.80683341,2455652.627499579
59,9081533.963442547,1940649.3372557813,910922.3251491734,816287503344.5509,25477269.14929167,7656943.748830661,25691188.251848478,27434453.612414375,2725885.0341048865,2091628.0394550625,8373278.116464043,8803176.55884008,2509412.304636923,2436706.453248614,2730667.345501814
60,8666884.877346259,2022324.2164481748,856917.431066079,830822751867.1593,25570599.045922782,7316528.286966509,25340048.161295388,25826046.04993161,2624971.715133478,2035248.989517208,8708568.136238547,9150288.56816841,2581366.547714574,2681465.181183659,2410941.221838071
61,8539937.586727597,1882140.5942284376,820339.8366340403,918486150395.9712,26491731.32314853,8012547.776354254,26041132.895410754,27008260.98060419,2792331.6198030123,1914211.9891936693,8914197.688899875,8064272.909373152,2600044.5362192723,2381104.0388662787,2503715.339856812
62,9106377.0190872,2064556.362649353,895582.1391249282,866680519619.2831,28069969.117618155,7650954.627328093,25810751.681677558,24794455.20737291,2648760.5996510526,1904731.966319929,8396422.242618987,9142724.09132749,2728814.3440862554,2645647.7063186914,2664573.528449783
63,8812567.42963735,1926248.429283269,898805.2162914771,895314191575.8308,26774057.98648289,8039918.5948408,25793029.75983877,25127796.983524658,2624223.3571955767,1957017.7273577023,8485478.846587682,8839098.53391792,2460009.817194293,2524279.524734169,2730750.4206074635
64,8421668.535215078,1938255.1976035545,859355.7658334819,900785121325.2915,25031698.06228734,8337569.67186136,25609882.782352094,28067825.76484971,2704966.070271589,1847659.5209373573,9030984.173593115,8655214.476920925,2621710.652183232,2464678.16496546,2680484.394226382
65,8573852.934277674,2047913.0349214727,884120.2254907588,864897516258.5282,26988522.09508956,8180644.637969593,25891628.18813578,27810959.86051885,2672650.578434125,1832436.5708139532,8607166.540661102,8993594.794030009,2685611.4151472133,2546511.2621519947,2640611.00577097
66,8851842.968931582,1877160.30246463,918854.3597014117,870783612955.7693,27239419.908752494,7937965.3635412445,26241655.977891877,27004553.49063389,2541075.3686914775,2126105.0165897366,8740197.652904559,8911886.657001294,2736722.680230688,2364823.379534393,2660805.640558616
67,8480213.752421675,2000023.8662848778,911580.675888309,933303135402.7751,27150240.81272991,8183672.489940591,27530815.493497547,26286325.85774859,2450418.4472805015,1883895.361009209,9159393.047786836,9316982.515056873,2564557.427218592,2559479.6479376773,2499684.0825369325
68,8747354.880590834,1952401.2173042542,905540.6651912363,892411766720.9789,24116367.76937595,7518365.484658759,27265316.270217273,24614660.809955876,2665915.749184192,1992497.6885142932,8670067.065977735,8646230.734284014,2759296.1904102,2531691.587213496,2739956.5850883247
69,8600433.766059084,1883664.4597408434,853280.0068192184,860486990711.0513,25619666.889739733,8149022.991254701,23982928.42236094,25489086.311488163,2569706.689746316,1831255.5798903524,8694653.51889084,8681335.005978972,2616802.8504644316,2807040.275302868,2661180.0752357887
70,8783567.484250015,1984927.7160117966,819137.9097099389,843325462342.5864,26485346.217341036,7876050.969104201,28073961.975073747,25444572.70111806,2415575.7096521985,1903607.4476286261,8694872.856810741,9331403.896094393,2445147.149150728,2562719.350683376,2688238.7547097495
71,8789183.499337157,1954638.7185705986,927141.4755829201,859472168530.735,24770374.002641957,7229711.566914532,26409633.504673123,25690748.47664772,2549341.5326518803,1933161.0400163329,8316211.6403927,9258265.879702497,2708358.9288257137,2634848.001017751,2378787.275265446
72,8677339.936203428,1894974.9560809124,812422.6753745411,879621145271.7611,23559798.051824167,7804672.283178494,24681022.40264149,23991187.328662273,2606259.3834835766,1907154.7710807764,8734880.214629801,9390995.559154289,2676228.180077639,2616215.872396238,2615483.747753628
73,8587588.099777382,2084225.0352327172,874889.2068134887,823965807514.4834,25840565.780564096,7442289.207017373,26361124.42194491,24552519.938740756,2646305.4880469088,2013735.5576715674,8282983.558344805,8439751.936629785,2635223.505655607,2789228.6571426936,2752077.7801181125
74,8597351.522574542,1933716.9461552594,889997.460382618,832680684838.8806,24761551.02435185,7743065.410931637,26131166.07662536,26074318.17524364,2652064.0378800556,2072123.8888871197,8869342.071879607,9038235.738055242,2772116.2090257336,2538266.548487323,2613866.2993748854
75,9154094.87032028,2100967.978848056,844156.8279809542,883386167000.1301,23858891.191035703,8117523.351633762,24591524.282059386,25951530.548823025,2369410.209385334,1929582.6930403477,9297300.531951478,8918047.613845164,2564819.905826051,2581720.815262778,2548229.075048973
76,8825901.994602956,1950172.2421523512,881182.1988741867,921229122180.1562,27058870.402120486,7469676.468743194,25343679.762936153,24010577.370318763,2633876.4112661253,2063395.5731170857,9002960.760868182,8832972.741871823,2351420.8879078235,2464464.3988477187,2468581.9860211113
77,8538068.663833065,2053481.173998081,842117.4668782799,796303395126.6409,25647128.58290883,7812084.784925354,26633351.261865355,26805310.301145308,2746558.4105383498,1988676.9878851536,8795251.029191166,9128626.068739582,2626528.616554923,2521132.2895026435,2658027.9133099397
78,8675472.846330358,1920121.7895778122,857108.9500523192,870632377055.3237,24124750.87697848,8031035.819983462,25227666.13398742,27065765.311647072,2591568.1907085893,2165836.3337210305,8296683.619372928,8179192.270955865,2670172.814453061,2640246.06962633,2484447.2522882815
79,9151766.962946061,1882012.927250373,890520.1690290235,849442257912.0238,27553859.375169978,8318432.030389602,26004633.758955397,27383889.061374333,2658653.32581017,1970148.0057315747,8584455.54836077,8508730.002733674,2587171.4036903055,2676539.4460438564,2648890.5989635545
80,8049110.101470664,2127495.5828411356,905116.1625690435,878086557359.3845,26128361.110090937,7919876.598871987,24595426.59769956,26373240.235424835,2701036.171311612,1951532.3352938353,9146850.87675517,8685394.753250688,2600633.1600268777,2722845.9413549514,2556418.9164300375
81,8620051.920742324,2020558.4046511122,876806.0134341529,799486660562.9032,27942594.387255955,7722099.143565468,24933589.335009146,27033489.227541562,2562614.1494505666,2019619.9180035847,8404451.48953524,8535921.029736198,2592571.058264495,2502860.376235835,2700481.4683024543
82,8668316.69161998,1983702.9429225237,866362.2331469055,909308883996.9037,26859652.201723523,7784021.997059603,25813974.625564873,25902628.621961378,2563089.633498568,2009577.6074025778,8983910.214837767,8978465.911625894,2661102.4615269247,2800649.31789311,2565459.7519212794
83,8630004.25822294,1908692.9982984576,913608.5189880314,837477243350.508,23924374.748377126,7562466.4744921485,24589388.33935515,27603542.66901303,2465267.3503081696,1887397.8449134212,8483213.179499688,8750481.043648658,2592503.4524094854,2566841.5182104465,2703809.93467869
84,8414917.210146947,2069951.1111724677,803629.8266146111,835814263134.6095,26772543.832989246,7602521.324581908,27616568.5460265,23542128.316138566,2780099.281977713,1886001.1555962362,8780324.15531649,9292014.203845287,2690566.3617691165,2646469.0717339674,2726996.8140477743
85,8334805.6618149,1957619.859725405,825187.600475531,903372729762.3458,27003515.606420115,8386329.626337437,27197206.629778385,27211518.356432535,2667136.561036042,1906811.6781755975,8498761.264997493,8425689.536812354,2565009.337687472,2479394.7723713308,2706194.331301076
86,8018574.095613691,1991355.1793733793,875311.6000554389,847138403502.802,26844744.220114388,8157705.692492062,25319806.350218013,26969272.555579115,2506875.1191301113,2017135.9297224453,8978628.17671501,8749568.446764333,2456181.3033471014,2689778.095478885,2592591.5313268434
87,8657790.753515998,2010693.1464937993,783321.6894313206,835397617307.6907,26003332.309820164,7578154.54924831,26641887.936603848,26250237.883883268,2500531.000123442,2132781.905557124,8409295.37144661,8936355.583495606,2535068.0084434883,2537459.982597929,2632879.342144723
88,9000697.866960937,2078632.0090528878,862129.6446678196,854189289934.5348,25935960.19537202,7876471.835097486,26761665.922744088,28403412.86519521,2608944.78198593,2154458.0636123465,9219753.125314742,9225824.15285341,2512983.531663646,2523039.424245152,2776123.6343305083
89,7978890.606221641,2026475.9710830098,911033.4772892642,820697442837.6332,25299384.43469968,7964261.438221889,27244982.01086783,24534515.298454467,2705470.039537953,1967651.0929424698,8880239.43736786,8501046.311299466,2618682.5661250046,2432662.370754184,2567556.0472769057
90,8660553.50370061,1863346.737512947,884187.9351268423,881002765612.703,25391010.845977306,7300168.430538652,24863197.54212034,23833290.970431678,2705017.412346896,2012948.4597741263,8880169.383941825,8687671.216277046,2450022.8793704757,2693126.575155598,2353601.750152186
91,8359905.457602611,1826474.949975075,847365.6536307832,840829499159.532,26307749.251779128,7193350.558338337,27130150.129235238,27636902.022943415,2613858.456204676,1981870.4606022781,9148742.066991853,9183751.72929762,2437212.548884347,2684169.479785834,2538287.831143444
92,8175260.089463707,1883948.942908789,910564.7284590678,849147753536.0499,25815915.560697727,7785434.888020565,25993390.915696025,25924981.422130134,2576346.662059418,2030253.4982464933,8459653.172428355,8980490.365699628,2675416.5874415394,2684172.66156346,2693230.3667148715
93,8570356.924893312,1977670.7799900384,878967.1669078683,876393638650.1149,26210182.661472112,7614284.429876974,27192528.72730152,26398400.97932685,2508154.4643346393,2000615.3964263028,8838466.33352968,8601054.132474082,2396028.188719484,2630406.9296629876,2513716.4350394197
94,8891311.60453527,2088026.885854304,868077.4099648709,821431368381.2466,24302182.97789806,8042228.21891968,26998999.653867714,26036279.889242414,2411892.84070892,1977614.2761603482,8316073.22983539,8844370.61342427,2668477.3565693754,2535407.688894123,2596770.7533347392
95,8788458.813415162,2127369.4829813917,900326.2514865815,909181635198.7052,26352692.247509167,7708070.452249399,26138470.548232198,26670726.871087793,2511714.0078594484,2027709.7425344668,8775407.929601628,8571096.83597428,2581735.9513012567,2469749.034673137,2701091.265212099
96,8612019.808614017,1933427.6364464466,841132.0057580833,938624049943.4503,25853282.853040285,7941854.2623546,24670321.33184523,26005874.85338382,2538734.4867665004,1855778.1733144713,8499023.719034027,9228988.211996924,2416863.0815022956,2699428.3693340607,2528214.5111410962
97,9087453.306712363,1986436.9375389717,856707.9540316068,900796503455.6089,27065533.404372085,8218111.372964302,26050428.98447017,25583660.429695647,2699650.501839173,2069536.8181861406,8976210.251567267,8915627.052691756,2655035.627246638,2814095.879252174,2385789.042907839
98,9119646.892651986,1865967.251450078,822193.7759050205,854076119752.2683,24809082.72175124,8086960.984325422,27163734.987024628,26335032.1259271,2767373.4191511455,1997395.0193569274,8580912.964553978,8737819.057890575,2708413.2086324645,2662212.4396103057,2582038.3931626705
99,9279188.466012292,2073956.7745550158,872533.7261525197,892908006682.4962,27277838.911357336,7880083.98876328,26083088.265960805,26261427.435040116,2382161.1095057833,1978976.5083937114,8900173.812826496,8034061.999469939,2612790.012404046,2594994.4610141977,2644789.049340716
100,8805254.917098705,1939870.0452065961,935590.6062014808,942592565245.0298,27428100.085359506,7776135.639636995,26109239.354605153,27875597.47766789,2426906.492846589,1981810.6246786343,8712202.33643023,8553241.857874252,2488089.441796042,2604385.4573528427,2557465.1276319134
101,8741744.54080477,1970813.8061849147,864975.5471803687,862850189433.4591,24579878.619081415,7718040.412845245,27975559.601945907,25750592.72754293,2473290.0049305274,2049100.4490576691,8582424.270424383,8589819.614296116,2759963.8016698174,2798692.7655611876,2541560.2301186617
102,8965272.31424991,1939764.036408929,914610.1918834244,832532967981.2849,26600483.577365223,7497023.996752179,25091873.03672117,24299627.585173696,2579744.9798724097,1925141.1590276412,8124434.235947817,8181907.602848458,2614367.400689084,2608962.180267136,2518441.0286560575
103,9086182.304123934,1974356.775051402,857278.652353595,906428708760.5931,27169428.232014637,7424098.961782847,24794086.461646926,25965247.97090801,2467484.644655722,2072976.7249886196,8933667.407851234,8171568.841653064,2571255.2393060033,2477132.3466134714,2522630.4125868212
104,8374910.809456635,2011815.4357614864,848994.5467907422,890835055079.572,27243509.83670099,8233479.368660398,25608539.403617784,26802519.045704495,2473000.0815659077,1961533.3455158612,9434575.379950676,9072097.184588304,2576068.8352283332,2560702.5282752924,2425437.3351892754
105,8482549.855562447,1979647.0651924938,833008.9948153549,871756084826.0762,24467792.004664216,7574586.716482035,26773273.680652827,26456114.750299085,2717489.6485239733,1978021.534895783,8765741.658296859,9019629.940511433,2697021.489989403,2644059.687123132,2584413.144630907
106,8466618.877293272,2048369.2788923157,860057.2031066732,850034611465.292,28071959.282440253,8027799.344415224,25927583.015040863,27078194.480231747,2597632.5616061287,2048431.0209244266,8758779.624859225,9359380.557517618,2521496.2214915035,2644464.4198152176,2620808.0103482353
107,8863541.56912064,1850808.9080037302,890769.7839387871,849928171760.4194,27333531.5088411,7976923.094086431,26123848.154068865,25422689.558617778,2660597.5453441227,2077896.5964578898,8350405.353749468,8151822.304546205,2725825.4497658075,2709609.598172136,2668816.044959738
