,Protein / seconds,Polypeptide / seconds,Amino acid / seconds,Heteroploycondensate(HPC) / seconds,Polysaccharides / seconds,Oligosaccharides / seconds,Humic acid / seconds,Monosaccharides / seconds,Inorganic carbon/ seconds,Lipids / seconds,Pigments / seconds,Porphyrin / seconds,V-Phenol / seconds,S-Phenol / seconds,C-Phenol / seconds
11,9390515.318446334,1851555.3161530558,876694.3578618295,899481718090.2565,24763095.59828836,7841343.784980822,26777228.988197424,26233048.957907986,2447938.75722763,1993718.0003749793,9082740.075451106,8242395.548464729,2635285.096612121,2570667.143499411,2686617.5681904526
12,8606746.796772318,2087373.77732561,888963.3781785225,841838653267.6765,25502875.354767695,8121787.529107986,24203123.684578605,28053622.521830782,2597674.9629703034,2073921.4790802565,9012655.133413635,8842420.610310696,2467836.7935704053,2745912.947975787,2546613.3170772535
13,8643309.942266107,1960705.502186265,826673.3691183454,896871233892.2537,27940053.120084748,7932344.100411345,23855684.7110672,25220254.2668238,2576383.729298484,2175753.62701854,8545532.72264883,8861257.27990501,2512418.1195204915,2605456.1395683787,2429784.5224368456
14,8238950.800346022,2155309.8380291443,916872.5854111614,806828573960.5713,27371396.65973904,7697714.0432400685,26684935.730420407,25815206.15137385,2576839.1094393437,1905897.0082173957,8575517.156537661,8929120.781636463,2591075.081895102,2574367.887569956,2558820.804585419
15,8778459.515500598,1874572.9434618673,851694.0981442176,904528958436.5017,26353493.88412111,7732066.97849875,25027378.06272477,26420255.005537417,2686382.3223089105,1950170.4357875623,8239039.821905084,8056596.826115295,2627844.138367547,2541321.4062503753,2599123.119846766
16,8281457.220680275,1955667.0915862457,903063.4013347301,872545420674.662,26474109.406295657,7893653.280437888,26191033.322998203,25067969.73143432,2707092.279246449,1925357.5869481822,8210145.054024443,8427697.023398323,2733678.1683066506,2556875.8386553843,2457350.046113927
17,8496431.59904382,2121484.9782853937,845568.1827642968,830790314169.8198,25526061.745783214,7624838.055309033,24073007.522692364,26219612.93599055,2568534.982844037,2054802.9853172742,9195725.322786782,8290762.539342599,2730810.0266565243,2665609.48752968,2688744.269891426
18,8629469.971744109,2075561.9315360342,807231.7434304255,862182752233.5026,25227471.95727366,8336173.197651165,27389758.794932537,25274982.263538245,2421144.382735165,1967211.2563117368,8347243.387282224,8592894.178161934,2416670.6929575847,2549722.515607372,2567962.488925441
19,8180889.4297594065,1892201.4482403551,811850.1521507235,922000531707.2806,25464380.926878788,8315378.593141233,27336783.880523544,25836281.995284554,2759430.6041648923,2087555.7773444005,8874837.065280013,8639687.458634,2727865.616083459,2643245.1527146646,2492728.3038413683
20,8664140.627844509,2016580.291529772,825866.5394919396,903068799275.5084,27554731.79414207,7437138.952393667,25523811.399893943,27844285.552277364,2366289.666567591,1962369.6636985764,8665532.291373467,8153956.9410805255,2633557.551009936,2675552.0697969217,2806426.495026757
21,8660756.627136946,1911883.1370428572,843322.0206900737,826456936620.7725,25452513.323279053,7865186.021503428,26251150.966713473,25778965.860489126,2700871.087879401,2088370.8359126705,8036870.60213176,8860152.428589657,2609349.25833341,2702486.370157507,2403315.183136634
22,7953299.429944411,2161417.0728791514,790209.7150901789,820485035984.8872,25718137.436503567,7933142.391566133,25905249.225885265,25335338.511394925,2376378.0450390307,1941711.594675902,8457569.082652515,8526423.387998242,2726245.6077351384,2749907.3288378837,2357365.4734215
23,8469116.05651382,1965179.2154291824,854609.8076148062,938857312630.7948,24463182.60263776,7424351.899160452,25598169.926061478,24606030.081404038,2573809.2331697564,1995114.9062127406,8532439.322886204,8679380.842125006,2664354.482724101,2580836.9871857935,2505161.131156727
24,8612370.983247047,2107669.680319267,888369.3798592564,848903564994.1799,26502174.379095133,7689933.369241183,26208980.08156741,25066001.140913915,2757366.772934703,2132651.845250607,8940846.040767208,8763075.567276876,2613181.6022992735,2578771.3703908217,2628592.4549757973
25,8589934.854520887,2065362.439308656,824202.739441746,896337735944.968,27825936.6827318,7291853.780854714,25126982.119610183,26088070.963576496,2773167.548842276,1949144.0342144454,9199401.112844238,8469006.600380274,2440124.524484447,2505963.9562106426,2630987.5408953545
26,8211626.825302687,1905346.606328112,911407.1663143743,921456127864.0377,26885088.50581185,7800694.507473969,25566170.48889999,24347845.728963386,2697011.785746103,2045270.1015623286,8142987.05549109,7909202.623298951,2596315.8899159357,2555476.147202946,2572296.4454613803
27,8552958.075548753,2067968.1238805323,812367.5512772773,851875956130.8243,26189856.563103683,7970689.169803517,26829685.831919555,25525573.417443857,2465853.9955698643,1981713.7491556657,8164318.721389312,8809207.055453613,2612064.545281161,2410084.5779537368,2709666.638497821
28,8476334.157250736,2026967.1863168017,807671.2127646898,853182113319.0261,26341152.81206696,7914001.931271033,25822431.61752819,27015210.97537347,2573907.9599569193,2039573.2149536186,9004114.264704565,8504759.192042576,2451233.77682038,2565670.5848833504,2803066.417387828
29,8835636.809929302,2045005.431342501,877295.0772661825,859519766476.0044,24284508.110464647,7659815.556226561,25422210.438433148,26038505.763206773,2494804.4968257663,2147910.284992601,8502770.42288261,8710118.652264988,2724444.1778263967,2585328.6211529686,2527886.835315562
30,8782784.752956895,1982190.8532776393,896205.6029042125,878558006841.7676,25144724.201760538,7567182.399695981,26130014.86307533,24988980.909102038,2492399.049201495,1912054.065155667,8594843.96676944,8547956.104669087,2589445.0654686093,2716902.4218107853,2584307.4037703634
31,7998335.752240676,1884554.3132797887,907312.0826171606,818868133003.9646,26408090.642327122,7871336.8768657865,25865005.5600768,24540204.392208487,2517025.3835633234,2053727.3448479944,8751183.871146642,8360055.789771204,2671254.4324227073,2672653.412372836,2408440.766437861
32,8304713.511105723,1930359.874998308,816329.1632041999,852128543406.9597,26251843.773737986,8391202.056890205,25725031.420664564,25974841.24055552,2746316.161250185,1912707.0113282197,8705474.91241321,8886995.00455171,2696791.0068588722,2795538.494168324,2573865.9638479324
33,8679994.046065103,2060749.0466544628,810605.6961621224,803817523603.8024,27220866.573594823,8018252.175108459,25229912.38540711,26560056.993302427,2494413.8753438652,2020709.7234614037,8936113.791652862,8161629.020160816,2606329.38327777,2641865.9095882406,2531309.2957746647
34,8874523.220542485,1934757.4568911365,910789.3970150553,849634578462.3264,27573025.07396046,7562070.695064284,25316330.74529592,26647024.401360266,2601356.6267640023,2118300.2894925415,8421986.860726003,8471101.046043139,2578600.463126132,2728096.424873261,2560157.029804688
35,8881149.996556606,1916104.8858572764,892477.2603868326,849360705348.7588,27395778.293089036,8086671.222533657,27451907.081244547,23771247.169501074,2666669.930763987,1967126.2981529913,8681429.632884502,9217940.270211909,2616186.240446378,2545326.747967879,2763956.1643048613
36,8484554.630858526,1919766.824867609,895487.8670536298,934246232671.8325,25664209.48542782,8175393.220821178,27379510.237120315,26617108.17331316,2649128.9721635543,1960003.3680367782,8864419.037355687,9056691.316820934,2472926.080434804,2533383.5803414555,2541621.09825422
37,8526439.563947638,2009939.31746462,864320.3629879089,919461000960.9257,24841530.08325155,8078839.222129927,25295227.27162242,26705669.725818705,2563751.9411615003,2072815.822697713,8711374.057770876,9007629.75976999,2639403.1005208488,2534279.257774074,2608526.9605930815
38,8366035.260274205,2066013.8852045077,866469.7417525552,929223843673.7842,27117477.37892629,7976091.327125884,25273215.92483954,26050530.518561106,2730325.31992816,1941171.9700751444,8606444.938949075,9213312.924835917,2421461.929730202,2519913.666745287,2549191.0557298404
39,8767148.472985169,1913792.1813516514,851192.3672762155,890531278078.9666,25786370.80057329,8008591.953054459,24449993.392678827,24621346.478194915,2620032.4445872274,1995796.0167919453,7997778.742431474,8454074.168879066,2596702.0988916233,2595904.4462044546,2702975.3326029945
40,9293737.633344486,2009389.6961970502,899921.1404814401,873501520129.4154,26780218.507875178,8040558.428712174,25458377.35148381,24159517.31796716,2604213.213634499,2168628.615952485,9350189.997695236,8364190.834817518,2545179.685406908,2678793.1218433776,2459707.741369943
41,8808669.22193299,2014914.3458962713,851472.9790712266,825114658791.4602,25255512.336640682,8043563.747283683,26942750.797677085,23857161.28502622,2583365.534911964,1955252.0094990956,9030775.093093827,9001270.359071169,2400864.4485984077,2684110.4154807953,2569336.695920228
42,7873033.639602499,2020465.8345454454,841148.8830643952,884737883482.9548,24494022.599137124,7616307.112744675,25434046.720947437,24549055.257060938,2649602.7832014016,2097938.5434559872,8916483.923732415,8492590.804400917,2442295.055377523,2621814.3652578485,2574802.7934034755
43,7902159.4820779925,2088932.1518063582,878876.4340106063,808438616919.8604,25297625.967688985,8202277.464093791,26415840.68849106,27358956.13912028,2585725.7811317234,2064556.210564542,8485831.429072287,8434208.409656327,2666916.510505881,2618386.042391422,2481407.596861303
44,8741066.782812722,2102823.7670324487,891660.3451637396,917989927795.5029,25984406.875102088,7984856.323757571,26739134.827513218,24648105.7402721,2517998.736221614,2048685.1413776889,9253892.764624663,8134838.866331063,2425553.493881022,2763524.010201992,2705170.292500304
45,8290499.240093727,2095690.7363037178,925565.3889370323,822576846177.5813,24934051.78301474,7793131.556489314,24295591.038499188,25798312.68172999,2623898.089866146,2118901.432051625,8081699.114202769,8785727.929314928,2815326.1803792887,2440782.1943010576,2616846.7956795865
46,8990851.281642042,1812758.8715901123,815528.0858660017,920171199312.6677,26396435.678354435,8114930.427165969,25928194.324316654,26466664.789232925,2799423.9959895033,1914696.4686551208,8682526.995458135,8563200.356381757,2643273.815390428,2684304.9520213567,2755231.198283956
47,8397693.188687185,1996621.8488440658,871582.2642625549,898011568584.9294,26141742.029409304,7555759.516837765,26787868.928762365,27107628.198410437,2522640.9676012513,1960848.4351952458,8763738.682670197,8067796.866213941,2665822.4176129694,2422116.874178526,2661811.3945817477
48,8648201.625738239,2033995.6257696925,883878.9809754754,874903180348.1041,23771078.380632225,7739365.048124544,24889610.589052044,26899703.287503164,2526324.2317462363,2011794.357457152,7923475.472529175,8839258.744380599,2566919.965037759,2787307.299585405,2583675.546982946
49,9329364.386804646,2014349.6965285824,917047.5103083107,791227063321.944,25173611.393936552,7966555.402737848,26562205.843758076,24759599.079736076,2389344.615729005,1929821.5330756614,9069120.021528782,7989818.108705125,2718189.1863259943,2758380.010454687,2564869.9374727015
50,8661897.210410409,2090358.2821103106,891962.1406173864,821043682413.4469,25612347.667314522,8365437.147150629,26161539.205847885,26256683.51504392,2831601.931049718,1957702.607788071,8413502.176995967,9082364.539905582,2445664.219475219,2463970.9848707793,2589143.1783937407
51,8702293.609600361,2032003.668752365,864970.4625078101,818551372856.5316,27058537.58291597,7662418.8223817265,24532547.073662095,25548189.75509334,2724225.393917698,2038173.2940242612,8913461.071887605,9233537.12425932,2402922.341614131,2622747.1339428197,2524018.0270578805
52,8392305.473696237,1964466.7429933853,869970.7452545553,845526763407.5997,25852147.02673436,8403856.00324836,26897389.22368707,26979302.124541376,2459227.3710972006,2008271.2441241427,7908886.92667716,8535677.331990197,2649168.5204639407,2556139.5962828295,2620176.2739502983
53,7964522.954757022,2024090.5860135728,945643.3361900733,838617387179.022,24040357.603862464,8183134.390608152,24965084.462932516,26664021.934033368,2559221.2500529443,1988109.6287348361,8803963.14411768,7876633.640128311,2528115.3023545044,2696226.933554656,2501997.3421517676
54,8559203.646089904,1921378.5732014365,878027.4147650036,796902385575.1346,24829601.354739092,7203382.6094783,25945810.57412537,25769356.898957036,2434398.9998411834,1873280.5086693321,9335973.171221146,9012940.830083331,2423634.42113426,2664974.421437541,2625638.9010389727
55,9078880.025341103,2077115.8216888625,871425.6077521624,861941121097.0684,26858046.746482715,8179135.482871072,25797986.68985162,26994682.74506424,2635197.9328087275,2124089.2034964813,9095037.371124737,8649298.318292798,2546576.5986195887,2588000.759468742,2530887.580732215
56,9213634.954618203,1933983.0151105544,899560.1446874577,843080077742.3348,27336116.064610314,7503075.978380631,27413971.26512585,26842711.306845315,2511154.215186816,2017312.4327354576,8878174.966663122,8904188.218908612,2552318.783640263,2495422.042126394,2506660.719889983
57,8431054.500934877,2011321.6577226152,861857.7812982516,913935934208.8584,25465789.66779437,7881008.075108651,25237135.068502437,26821305.065640435,2354948.360718637,2012293.9293789603,8599088.079646833,8760259.796944479,2610595.5972538516,2628412.791522343,2633593.5721560973
58,8394596.920074707,2064081.5253327584,922223.3399357112,880251590382.9736,25442403.635065258,7518673.173753037,24650987.009823818,25965878.54729848,2439073.707170299,1968638.1571895243,8669717.537001867,9065357.794997113,2536212.2641438963,2360865.067759952,2479005.767030168
59,8344525.334247701,1968682.961088866,840962.1706094731,895499139098.8438,25436699.059373483,7216333.291592996,24874393.732491817,26961922.009854402,2534205.838958858,2001950.0846878344,8285538.931957455,8712419.445886387,2611428.6464961893,2600938.3349528196,2680211.954117947
60,9096339.510743247,2025731.6417298436,828229.1981871653,873631206227.3477,25834425.607152782,8046714.504497463,25337103.03444101,25743109.477860823,2505977.829857835,2075141.9067629853,9182770.902168496,8399380.80719749,2516565.8061923506,2444528.837672258,2729008.8869223474
61,8252424.945897374,2070674.456010471,829706.9054505241,820128602277.4652,26525570.73645621,7827905.723126599,26572920.065998424,26077897.093500942,2529934.878354062,1935303.7509957417,8333147.59336212,8377310.259636729,2601591.8638076517,2708090.182629974,2696344.07088524
62,8577131.075522954,2087785.1600389655,884381.0532010556,890903897494.3164,25697361.762341004,7813029.758462612,27106525.082365733,26193622.97149456,2661464.3369212993,2018465.187957382,8287791.598681832,8697991.08158479,2680716.5491543408,2629207.1465131664,2571492.4815639188
63,8859901.828213714,2010720.493370219,835050.695493591,891822327945.8053,27136431.960503493,8289249.108306284,26770616.54253215,25706059.990326453,2593491.0644616773,1940443.1868504102,9008893.020058936,7912698.773213922,2585424.168391091,2692383.256561006,2499545.106373835
64,8317121.166554969,1906068.7477222076,890520.1065410794,880859119807.0386,26292198.663688883,7783404.346730511,25031024.785626046,24349672.459761675,2456976.32371217,1945715.1396906846,8923537.990128199,8631003.537162581,2642728.1271562865,2635829.7143781446,2660376.419292538
65,8362132.589909514,1979767.5288892498,876355.9628264178,857991137203.698,26202992.957807463,7729772.7643078985,27669636.526396584,25056563.56781337,2491280.2491037995,2005658.7435057936,8214219.071976962,7945672.910107052,2660544.0477731135,2815336.8587068478,2546195.0241364283
66,8841091.752290996,2004622.724133638,841687.5830191,802146435144.7566,24794523.137127265,7404658.543852227,24933547.609535277,26388978.361806072,2718293.9541722853,2143332.300157623,8499795.514985504,8572079.533596877,2514869.3937745467,2586173.584889018,2566680.8426324157
67,8788101.700927068,1985253.4025847933,834365.8696967895,940832391974.5188,28053644.920539916,7767154.661772843,24856193.85192546,24477619.65152287,2579985.621468384,2015529.9873516823,8578683.335453654,8019857.911979146,2620240.713224575,2514058.1291104304,2548231.5291184783
68,8246268.921124887,2118110.3920539073,836823.8298893584,853567184433.4752,23881020.784202874,7371317.279338603,25455203.32856417,25884657.344448857,2658707.9423692757,1986217.4313811562,8925305.753751038,8404027.614384865,2693093.7627907386,2784419.5930180415,2638779.3199562053
69,8700001.126359554,2012316.882699856,794783.1076375087,870621467173.759,25285931.26537482,8075008.114772807,25976045.506284464,25733459.011979476,2580426.4218248287,2096083.4087769368,8620916.943572864,8179138.206080433,2582609.2109813793,2604371.303200942,2605276.5093136127
70,8326830.251138961,2053969.7976090552,918149.1168937167,885147420054.7607,27688098.672855444,7579417.325729195,26916550.625167765,25487532.039097566,2622261.3488216815,1997989.0010300872,8564353.474011239,8217640.138131699,2597606.8773162747,2454283.662803542,2346148.06965695
71,8824577.053977432,1980492.369378514,885666.037115484,894630305830.973,24338086.185693648,7646572.479993724,26286122.876510233,26611052.351136114,2609548.6951856418,1860043.0728923914,7984121.590341324,9029271.94003076,2705261.5816595666,2676364.5806280845,2473116.4921898367
72,8105050.949081519,1888270.704955651,916241.8735047637,862304894904.384,26228084.671828084,7306141.642378181,25403483.913157333,23821933.391685605,2558673.26548419,1929574.9591247921,9377292.3404229,8370589.103730733,2570507.7745036995,2543823.5027885223,2594151.3237695233
73,8583656.869273165,2062405.3196709908,809677.6168483127,863587138588.2878,26917019.79656569,7686987.65216324,26477305.97364642,23575875.525371395,2549705.620633236,1877209.8539668703,8678315.957206571,8000800.027381113,2389216.404205455,2598465.623870895,2490248.177526962
74,8334761.64181663,2017335.0770163517,822356.340194581,893713948975.9148,26734766.698997058,8080256.673622449,24252484.08793938,25905877.791433107,2501738.851171752,1982631.714257019,8584789.574404195,8684389.94464099,2587830.279280019,2508717.976753831,2665034.67542208
75,8918519.523938116,1817628.586499932,857934.4825789058,787648630553.4586,25632953.25423144,8466903.862735063,25087720.919773724,25982955.14879659,2681328.5246914914,2013970.7389205275,8780550.161242835,8112111.903097188,2367523.32081213,2493267.3279213835,2415055.964000495
76,8751251.31449194,2031779.0343115563,818750.7395816337,873880380720.8232,24206678.73421452,7643873.218096946,26802865.47840381,25699283.60871929,2609028.0256781843,1911560.3208625333,8465485.445900183,8921926.549096307,2384298.1042023576,2437457.1106836284,2595438.9786672043
77,9050791.271763084,1959646.9315182131,798686.2300547733,899832252283.2003,23967744.56473785,7761637.973760621,26603023.130314674,26283827.86755084,2528782.695602676,1830264.358584028,8310381.924687673,8034372.936208459,2436913.973999523,2756339.9972900497,2521733.6194872926
78,8689912.250021664,2127611.7977716206,860290.0045056667,866555755498.9197,27432875.967889912,7654391.940677273,28283326.376678027,25611568.317383073,2729235.6867568037,1972868.6466443404,8629538.318198886,8580954.712818606,2650106.596343841,2534886.8511074227,2578345.9761277763
79,8095394.160266923,1976422.042576891,814983.1609064683,857171196554.8801,24861514.606906652,7445902.965581997,23843614.64987443,27428977.717791334,2395354.9946165215,1925028.3177452714,8637328.831446186,9208717.339735033,2700425.9894662546,2399559.216310844,2648321.4368562973
80,8188251.272496579,2141660.69185785,898415.5990890575,864129824804.915,25202587.11916428,7874339.3615526045,26700609.337136008,26436482.644227482,2416152.4522711113,1903006.4910789197,8667185.280449,8483095.60314473,2534492.6959809647,2720160.9624806684,2552359.5231818706
81,9044428.84851925,2095125.9535335521,867686.684673693,910639947622.9198,26958437.177840058,7936850.65489065,25393966.909569576,24873758.94009357,2656741.3573662126,1981176.7209310841,8279039.217203694,8187451.154554732,2781419.2902194806,2608462.0679365103,2555424.0760955173
82,9271886.200815056,2022628.254478056,905284.270245462,836110430017.2043,26697339.516334787,7275995.083528439,26260642.087500706,26906223.638680294,2618187.360167323,1989607.0187984703,8365926.27802322,8587552.961748766,2567806.209538851,2430407.7412944916,2609954.3728296524
83,8902345.351950776,1952786.0892706648,886642.2793185265,824184738495.9314,24757853.493838355,8097849.142411797,26660056.231931835,26788563.81243364,2633504.2536223973,2057373.2474946596,8352986.056245886,8181272.405062727,2481781.9037421662,2808362.1293596425,2526146.7654593512
84,8448844.312256455,2167979.5180115504,844353.8678742552,872083829626.1963,25496106.37087825,7777125.614740833,26857438.52013538,24379449.91007254,2835555.943575597,1975037.702695818,8856512.61905859,8380768.922633979,2619533.704403765,2486318.9494893537,2510876.1774025657
85,9320230.474159505,1860023.2124710837,822757.7889826945,814764815406.6603,25930866.276364334,7796599.924984613,27235792.72193183,26933823.03901322,2537377.1881161863,1974594.6018436735,8438964.90204223,8572853.585949305,2572200.1004841356,2644999.0341029093,2603851.1693871203
86,9220050.004676688,1965818.0462379348,842674.8195402637,867998066002.201,25951105.11501288,7546509.157234908,24903004.846892983,24632914.552198432,2581405.3048948646,2169809.3227316933,8734301.892671762,8442496.505283607,2555647.5376449903,2384507.78541766,2631803.71432318
87,7853869.664047603,1912534.7095125627,867456.9537334351,871898961674.9092,26912154.730215736,7358266.664998313,24235227.5410646,26072321.521774564,2455292.853219636,1937803.5065530878,8840079.911547353,8978979.126238327,2456400.2925605276,2591847.5796831367,2511554.3876822125
88,7893434.274056098,2131899.075359368,923297.0354160832,913291503741.5164,26303502.25463744,7389089.838127732,26060336.508765206,24728199.856181625,2512558.093374805,2013153.5298795553,8158839.2615428325,8104090.087572621,2647690.8436348354,2481547.2261037068,2647219.536735849
89,8044217.4970574,2025220.8501955825,883614.9991722384,907521483632.7611,24003271.645497672,7861429.837531069,25190259.923607975,26605155.008606378,2453089.094181363,1997386.6732912308,8937819.05628881,8256050.331987509,2449845.0416475106,2761771.561478039,2484682.5405697883
90,8535264.078551346,1978154.6168103945,871975.332649126,816282794651.2003,25378861.945136756,8134822.246815011,24869613.208397333,26342359.92156843,2398165.3898969963,1983113.7123613325,8280152.350039735,8410876.910351593,2581274.4832565933,2602222.263679303,2553452.577371636
91,8656610.023412073,2013019.9351239817,849712.6263235421,824621312459.8462,25377130.69384678,7884846.888989232,25577628.548384435,26350219.420676306,2638126.6501755407,2060693.1265085468,8326487.767417456,8463485.428955976,2575908.2335796165,2789039.1654988416,2524892.609639381
92,8889047.083321253,2085851.6163076928,863542.2100773433,891471928711.5798,25754921.261455297,8207318.979885041,24347418.153301697,26017029.037316803,2409122.502155041,2008970.4974034748,8064855.176067126,8150414.534247406,2354698.7601443394,2800337.274663616,2606730.383953215
93,8844720.592098277,1958660.3943952082,865341.9410722937,858626626648.1847,27698946.698424246,8069451.292928994,26224906.35200632,25617353.28304732,2651756.935855812,2007658.0658342508,8361238.176701878,8651689.183492212,2568725.2761198124,2564942.9551301724,2654289.021734017
94,8804676.486005927,1898874.6102761882,904517.3339594578,869778782074.2761,25736545.361974183,7623009.843699254,25361244.212322608,24502455.776271787,2582496.3045122195,1996499.1854016068,8339598.761083391,8523894.092995098,2608381.4436032176,2630542.8554403153,2435184.618949675
95,8200350.3275604285,1991299.1985482476,870827.8178980285,857596789396.7073,23855181.238989558,7815400.228718898,26007256.29793708,26025536.83216332,2749122.838971098,1922122.6415713301,8515949.533129796,8459348.714998838,2592443.684541923,2721734.8873983324,2635247.4670376373
96,8459801.671761254,2046061.0930875796,844606.9118739924,884504964747.6309,26004064.738477156,7691424.5039305035,25474493.478652745,27041713.787671622,2716931.0773259727,1857032.242588213,8336230.59140017,8531137.636795148,2582925.4556542537,2465656.3725751904,2727553.659321366
97,9285473.177667866,1976059.7993838345,922899.5324698786,891600939396.4181,25579289.299704492,7839704.099020869,25331291.88859156,27558715.387629844,2795078.2511655805,1818887.7655811547,8590490.69086477,9387419.098440783,2634546.3141595284,2650294.2627629824,2771284.7556806346
98,9131792.522457384,1964150.6216802413,821216.9360037937,859102135772.926,23821184.16750084,7581597.951838231,25833449.340061877,25400248.120245136,2682369.238103552,1978604.8934823065,8173699.748500135,8221819.6875248,2510766.367662663,2583762.5063034287,2724009.1610561553
99,9056840.650345944,2080043.1340552664,792924.406608182,799272234356.012,26784959.444301415,7745553.794429523,25636768.561094526,26086376.862002384,2498120.9967735377,1999837.5132594611,8945656.537731927,8737509.109498566,2419342.660079215,2462728.18775048,2370878.8545383182
100,9005851.38701216,1925932.84377034,862546.2207376373,841463900220.7396,27843465.401453264,7137380.228212283,27081685.6270038,25427245.58901034,2635968.863168149,2056195.8297451902,8263618.180685443,8594275.603204215,2688386.900875648,2443297.6693779165,2614906.2712477227
101,9041081.396215117,2069759.6348660076,865266.7935776801,867287922233.5703,27970537.511784755,7946554.724812171,24799518.591750365,25478755.041251782,2411125.1787848375,1936337.5015299262,8694480.448669486,9239452.179091979,2605182.6009116815,2600457.0735870805,2692195.350803432
102,8537401.994200842,1963362.7487005633,843507.7607443162,909307301982.57,24813025.33373384,8116295.516531002,26332565.50369234,25224380.228617314,2761755.047318573,2070451.500624822,8841147.88578667,8205942.7824829,2751188.538603668,2564258.8390790974,2560944.428142837
103,8144444.825236288,1857390.1431976194,938631.9882881644,782713901383.996,27774139.632249106,7108360.293233866,25946187.413146112,23955310.726582978,2679688.157411879,1900809.02315525,8443603.591023296,8671925.327829078,2503391.842573216,2429727.1826029755,2600615.8828111943
104,8694754.602115193,2059146.4105598554,885130.4731226534,817404738885.8912,26664481.210321654,7929370.221643374,26400718.900980327,25602106.009777863,2538536.8294317117,2086622.3919430308,8452403.112832371,8800888.411874428,2754188.6565178377,2455175.342136923,2659693.815789873
105,8830117.843354069,2017858.4113425303,873703.7639621897,903730413022.3737,26432688.220841944,7628388.689606741,25609469.40095564,27056156.398930676,2639895.464436095,1843986.5570316103,8423724.142859977,8987750.437809562,2799239.660443813,2640722.221764119,2390658.5653258855
106,9238639.323126178,2045734.4968227488,903640.4407466658,831664767275.644,26469975.216483343,8439536.355237402,25915232.517050665,27699003.427346535,2340947.121405334,2126455.3718160787,8061168.932283089,8389145.180123456,2802545.1905167485,2735943.6109372564,2447516.1523157232
107,8638741.851412494,1998853.322781165,830111.7735892505,822911847763.7112,28299797.553602435,8038058.1011253,24769764.829382453,26715692.95497827,2399088.200132197,2011060.7320546266,8490249.197293185,8598274.767077904,2632718.99392445,2689561.234107667,2693724.207873966
