,Protein / seconds,Polypeptide / seconds,Amino acid / seconds,Heteroploycondensate(HPC) / seconds,Polysaccharides / seconds,Oligosaccharides / seconds,Humic acid / seconds,Monosaccharides / seconds,Inorganic carbon/ seconds,Lipids / seconds,Pigments / seconds,Porphyrin / seconds,V-Phenol / seconds,S-Phenol / seconds,C-Phenol / seconds
26,8991955.890754927,1949180.8858712262,896023.1802596403,882966117635.6683,25845370.06336154,7302382.048075427,26005987.93965261,27244155.22943996,2666921.5076848,1867061.4924430146,9153333.237734884,8213426.474088096,2506119.8115070043,2529401.228017646,2714863.62326763
27,8902698.590317437,1858848.6701026268,903773.5141927301,864363932291.0472,27544660.222919475,8070669.865719502,25396672.873146705,24954785.63227506,2596334.456303426,1994074.3969719838,8879721.983624008,8774888.343455134,2654356.7572682565,2367475.9484568303,2404374.309011599
28,8603783.551545229,1884270.932507802,909754.9155562116,909431697387.9827,27514817.36961013,7340176.050864931,25224862.973984104,24220534.976279665,2610711.116097956,2113745.440275265,8712763.668237455,8201520.708866673,2490444.5704700784,2641973.322810351,2535225.1886951197
29,8504675.042273588,1967247.2464546997,811976.3520499174,885478003493.416,25893960.988726363,8219640.551740903,25300800.563918002,24479840.13305358,2693909.936186211,1983175.4012875275,8633198.09654407,7959647.518106538,2504331.80565596,2512586.521152604,2656129.2446321654
30,8694977.216895163,2120571.0905851023,827474.5621291664,905779567004.9238,26530689.005627643,8355698.043025317,25794429.987745773,27145269.670755595,2669341.4088158794,1990345.2676414277,8750265.538906146,8895953.588716805,2639257.5903733694,2551204.16357786,2737905.1487947004
31,8718208.5930563,1975356.845763245,911267.935252752,879037344131.399,26850463.77553296,7863339.10087617,26146192.981702577,25784127.824858535,2565645.7517005415,1859243.6437601198,9226206.520604199,8243721.541891382,2475743.5136512537,2446929.6101926197,2728063.6074360474
32,9081632.973203368,1933670.6508993164,895972.1829181017,874413764239.8667,25207419.144071724,8270719.989399137,26621395.218243096,25851421.43828527,2606454.6576884985,1938789.1002536681,8789020.490375707,8157205.266550669,2491808.6221385906,2739436.24463266,2657536.529426059
33,8738897.359613545,2136509.016931154,890093.942240522,936867704283.741,23740062.96566304,7956256.283451978,25804906.253212143,24755399.22777062,2600594.7691011224,1967706.1632788018,8854794.698768208,8857324.81250566,2521738.892098666,2451471.393554263,2652976.4218813377
34,8704810.436271459,1895716.5586379154,800587.2990309441,880090234097.7339,23910498.952851806,8109522.439518975,24971719.7024603,24312506.036111057,2436077.581452176,1953173.6890099195,8829638.45490503,8674667.216159556,2495800.132958938,2765910.875350278,2783125.6453340217
35,9305377.360064397,1975917.4892560816,845663.1514978204,823556493811.6761,24447518.13187911,8230312.419620834,25104147.12982629,25503451.84152514,2635894.883871968,2123254.722797446,8887515.588140473,8796675.48230755,2651482.914215591,2616969.357950835,2672487.139652734
36,8312313.03539203,1935890.3488343246,803228.3443174738,876153587824.0392,26505354.128593445,8002427.972425689,27267411.1307543,26923312.559138905,2521054.884552103,1890096.8958250126,8563899.407317096,9006934.90554827,2427575.579047839,2661603.390066391,2608912.9459202443
37,8968169.995469099,1910052.8941623843,931725.6615337558,905966164394.2223,25189439.634263545,7674385.22039037,27887462.50529994,26893822.756279908,2558697.960486351,2027412.2514755588,9053661.19658192,8385191.373428849,2638020.7137175323,2512066.45528647,2448696.0497972243
38,7969380.250238416,1922269.9388012656,827020.5733034628,852087244798.7146,27697215.54216336,7481831.496094029,25568275.69997991,27483083.07315916,2717265.3759527886,1930465.859130831,8942914.969857575,8502302.30898321,2777699.918674194,2531731.7331036422,2570442.697965962
39,8148568.5351266675,1888605.3339410415,898844.6017674563,801499552123.7212,24199937.32116213,7769338.414317636,24445426.879482374,26061218.74584266,2454352.753343904,2005874.0446622376,8248154.961235211,8441216.634449158,2648861.8081885003,2756621.9026585254,2721229.7597219246
40,8701128.639650386,1962734.2371466649,816097.3241411952,863601684456.7844,26292336.57319113,7757654.654840968,26420063.874098614,26184934.01163084,2552267.0642610784,2047386.577353728,8866216.851126775,8758482.595034242,2526690.466292867,2639428.035029841,2558090.3255066737
41,8748540.830813464,2066984.0206798445,861131.9759656921,861759409431.505,27150255.693810813,7395493.982131321,26616926.93674966,24915823.963260137,2629942.9024596554,1940318.9900443202,8287287.714051727,8462580.955040935,2613293.290571092,2545093.8864093544,2526623.729142465
42,9072397.143484129,2075539.1656857538,848855.5115031586,890584841161.8784,25399128.896724954,7162634.889904761,26191334.10729535,25777857.225950412,2577893.5152610317,2125689.915663994,9039994.398432475,8560852.118839106,2584503.126428263,2706797.384914819,2512692.8641788973
43,8190556.723088557,1964575.3343704918,895079.8065727053,897458512089.5907,25496946.406835146,7853656.208822052,26746875.420068778,26476012.796508066,2345407.8909981498,2012487.93960869,9153025.403894663,8600348.951134123,2506266.669742772,2640923.7854416803,2499821.976241251
44,8905913.545070361,1867726.4311187717,848146.4881897303,858058673582.4077,24778128.057662047,7589494.022424754,25269738.969700955,24661515.179487787,2452566.914352517,1932959.7320915603,9053379.428384889,8745617.818343991,2701911.6083393362,2623968.214318679,2543511.061578787
45,8576045.761064097,2007381.478594471,895177.499669682,854278332415.0757,26079233.36233918,7945980.125977754,25913856.43071928,26115257.85188645,2593111.5134947877,2002240.805501872,8268486.241139966,8356630.45443912,2598590.2755388007,2469226.1132413577,2402699.0856873994
46,8643395.76917442,1911590.2668088593,862625.4872504738,867180642967.6868,24336834.659856737,8277681.365405682,24726182.269612,25593512.038051624,2450417.154233203,1991619.1288154423,8425815.146469852,8487453.574463665,2704752.987974983,2479794.352989181,2723979.2919407007
47,8625964.208365824,1816656.343495375,886934.3059740601,839480489442.6392,27024606.610273745,7504284.204800218,26356096.773255944,25757369.93488223,2658884.190498543,1956500.9676285933,9246842.562730908,8982355.85388703,2581409.2164777857,2595576.929646165,2682419.8884759005
48,8830154.135823578,1916122.92302993,849225.2775541302,810216786788.2788,27780754.325839758,8450588.59633432,24964967.513443567,26837545.475966513,2646729.340557343,1942761.6527817273,8493026.793764347,8674217.02499123,2569983.5374695556,2635349.9993321574,2662374.5087562976
49,8521299.2064476,1965652.2078282163,939853.1299679846,868438804379.0905,25456570.310146485,7489809.489675445,25419962.77386573,27423140.965994973,2482701.665747838,2040870.134246388,8916511.065586124,7995049.826710213,2737991.6596474126,2400733.526903208,2654036.8571149027
50,9084813.005218942,1991218.0459343188,872923.4883084444,849949668238.7825,27852321.912855055,7844221.170179557,25993448.009942744,25649837.237283416,2465008.086260979,2087759.8290155516,8471498.286425808,8973074.686765393,2490222.369558726,2595925.839168704,2549722.882484092
51,8523882.929574262,2030423.9220913525,849934.0002242271,831877884029.291,24922448.696617913,7577609.883258448,27202746.673457433,25009507.314434793,2507000.0040669483,2113885.3448582813,9071576.618710764,8740912.324224701,2600725.1545271226,2715840.6873897905,2583594.895794873
52,8463084.941493945,1895128.4501930492,918304.0485909187,843992358636.5488,25507768.677266642,7918420.054172836,25056826.12753473,25983142.34526913,2661063.1796175116,1924182.0615944406,9000338.356568517,9003752.739099232,2554370.7024570606,2552566.8546249014,2547559.403372234
53,9041289.625868816,1968795.9001376037,853263.3177840749,845610706068.25,25813816.546396133,8158311.512892017,26364146.364042208,24700411.134573676,2771305.9564510295,2050145.1974189363,8348215.536470602,9440322.419737052,2524098.390768284,2762367.6754084458,2793985.15810585
54,9441474.14184238,1976678.195723489,879694.6948998917,929488521486.5085,26028181.38473776,7610052.068997002,27638571.294759575,27629885.156699542,2670714.5730305426,1980732.4674467084,8589156.35252988,8604401.993738778,2659426.088682732,2622329.745033599,2365890.259591872
55,8606070.459966764,1991408.7516244391,824996.4854753058,819975403520.9095,24553462.353121884,7809346.915798393,27709576.042968832,26357562.449139636,2625799.3458696706,2151715.649296502,8702263.11905786,8570213.900223348,2697506.5630631363,2681045.69184076,2562816.6523953294
56,8597409.401447171,1986818.319630212,853118.4127327575,936725101674.991,27597917.817973685,8275235.176003086,26286189.685886525,26562200.57626945,2479944.2845076015,1904286.973064148,9235887.215018278,9087580.47225833,2565013.0357881095,2627969.87576876,2537278.797878071
57,8894445.092497779,1931472.0421794148,824833.229425342,907883489203.604,27306092.186650883,7911448.060941715,26987789.29757878,25665387.32863964,2591751.370799413,1992499.1025211995,8470477.369917026,9237527.461640993,2666061.637612926,2556884.035326807,2710424.71093769
58,8391853.352315933,1997946.7234904075,886373.1247032792,829622517674.4576,26616981.081594277,8257948.014255966,26982815.746206243,28162136.907250814,2468001.109186207,2156071.024751117,8791207.170331238,8895195.16296028,2574682.4066629144,2503338.768462695,2721704.751246298
59,8699213.381234974,1873650.7947818774,869715.5094140855,861164481838.3767,24988157.26560751,7764054.615818966,26690257.20437956,26460080.82258617,2706143.890568866,2035947.9150033053,8641969.25367388,9162838.63623508,2547327.4700757703,2495788.8486632756,2723795.158394753
60,8812759.305722924,2013777.8319361024,834899.0695017464,878430869453.5597,26674593.451476328,7802429.022735401,26998937.386351794,26094515.44578589,2610533.013552809,2074822.7991681383,8958410.876391623,8234234.084847186,2574368.60163101,2677071.2979658484,2526450.1010481166
61,8399088.093757696,2069870.1969347459,892635.2191652285,842704146478.1921,25310232.565206856,8167017.751768087,26204089.407199122,25154810.302910823,2648772.844158331,1918698.0091707713,8925004.81254016,8305665.078312064,2510085.8417693693,2622768.270119136,2671971.591036997
62,8609481.002319543,2086188.7183124293,907310.6663685311,884049097438.1779,25043960.44077224,7654311.376371374,25002194.226696674,25799996.677556492,2617201.943016855,1937426.420056409,8633515.53260651,9023755.469630292,2635620.2404071465,2557369.447072121,2625068.998571527
63,8429662.660975479,2060290.0731904856,839754.437895048,867109784901.7463,25081097.98998778,7896362.45305622,26957634.379906327,24446937.761817828,2602136.870840555,1941351.865888842,8920968.335335001,8937405.02929137,2753581.524476955,2757005.893875439,2553026.6184268007
64,8149976.909334129,1870606.0751582675,847746.0829639258,856501872449.3168,26964199.878974743,7449099.371102206,24759618.318465468,24686880.307435952,2668941.3017505175,1986602.0976995835,7811542.924000188,9084222.611989738,2788945.416750852,2507079.6303179604,2667167.770810975
65,8437867.089496221,2138059.920874349,895266.6429937477,881574784341.0259,25767068.360198796,7436158.602845128,25778672.66767104,25264541.42156564,2550188.750697483,1925584.2145713626,8938714.197416613,9001291.422064876,2619710.691576589,2374853.208902315,2813366.307077729
66,9257428.115564764,1904515.4535626285,873907.1489290211,851275781517.3317,25710478.30140346,7925208.56737962,25756539.706330735,25429867.929452498,2368491.846171041,1856618.3064024055,8733289.478617571,8352341.309798521,2712366.508543564,2584426.165055116,2571829.336229613
67,8862397.03878378,1996177.893085036,888704.1344719676,858497649914.8601,26046376.25578162,7332659.419196737,26696820.72016149,25725864.482506156,2458258.8493447104,1981278.2164786586,8528052.059084468,8726786.711558726,2531788.2746630833,2538653.369672365,2573519.8096058234
68,7880440.431568135,2032813.1809646173,921645.1636619063,876871156136.7142,27027075.75689403,7548753.566520667,23763189.878541652,25710389.075470716,2381565.338778293,2095458.156476679,8541834.815638116,8566208.509186478,2764419.6655098815,2654539.769282064,2506903.4332525036
69,8660657.845152272,2057994.2989976476,861534.6037568054,834962549723.193,25415046.116761215,8063801.237719101,24970204.708458204,24768159.65758661,2549330.852464549,2069946.9081708083,8673137.22338147,8035770.567366173,2632600.636258994,2604852.5885017468,2521009.6316821375
70,8877960.415491907,2054380.1779420294,865295.3898666415,836881173199.1318,25512826.88348048,7807581.753120388,27417318.070565477,25939431.267774463,2516013.0259942687,2000852.7674669535,9227675.668768821,8121618.7879458135,2719797.9982858025,2479319.4373634625,2609003.42697204
71,8913947.960480457,1926970.4844867818,897852.3555708899,820265464543.4619,25223131.91842673,7966509.125845852,26265338.142593544,25141040.733009137,2805437.625402709,1892703.3187347685,8059600.3791976655,8567131.876759714,2582072.486517846,2480561.720831743,2402957.5009726626
72,8398684.901366312,1942177.5544073544,862221.671304734,878935688539.6088,26759559.09731351,7531972.3329374585,26537132.803113163,25543829.81929357,2470295.501611504,2083640.9379574156,8192560.988191839,8049161.299372318,2528986.092053667,2636918.017753831,2732415.914039725
73,8806597.265704576,1983425.478890944,885797.7709753083,887144140691.7374,26023960.32849206,7600703.996013324,25725768.63692744,25500138.65540397,2474134.887823884,1994617.0127700963,8079635.492423833,8882191.895953277,2513810.068469093,2520153.635084727,2623078.3805516553
74,8573386.706551872,1964031.4724495509,881551.9807052419,865812188491.4221,25817854.259941064,7534264.360544348,25579540.92091726,24957592.69919928,2629428.0457359757,2126635.024367573,8200591.984062445,8265955.3859269675,2790314.7782051098,2556088.954067886,2649786.517446808
75,8522768.778703263,2041753.3847404253,847328.2624150962,908760118857.7144,26323302.730495363,7187845.526038834,25629947.528789174,26742564.43276563,2684424.833641698,1996434.7716153336,8862234.687287983,8527933.497425104,2730933.089471629,2539973.368598655,2381082.712188229
76,8487630.82018504,1914208.482770795,839023.7073277574,837168182347.7039,26688777.209577974,7929956.268462038,25573356.07332826,26847041.99786055,2522781.149025975,2096334.8865822926,8321237.537419515,8132968.603846048,2360002.7971237446,2826009.684235049,2509854.6747907484
77,8161985.938628815,1909996.518154771,864091.943150016,863062958694.0846,26962312.963248614,7533892.679163037,24902976.33356975,25002798.695803728,2574764.9116853327,2085349.6639483424,8346114.844001662,8119738.103236528,2739198.997007838,2580393.221784863,2682704.863217067
78,8611098.556873625,1863534.1482204015,888049.6736133264,927706360691.4751,26103886.872066025,7965521.291663564,27603078.42739421,25053587.582072422,2537203.1588837197,1980898.2457972353,8578109.69007401,8258302.003138775,2779466.6954122605,2627385.8338191286,2489546.5188257936
79,9012048.423826164,1859280.7743864246,907125.9163447323,826128698965.3633,26620385.768207777,7343440.891385936,26717798.337210134,25052787.853154518,2615266.135461878,2147659.362087349,8822837.496704122,8957820.345454352,2565616.985526426,2504710.99125493,2768998.3615515344
80,8315082.419708025,2041792.6140657382,850872.9291549101,880111576074.9192,26792487.919754587,8122267.737633318,25752221.27975775,25574656.42858814,2787248.602720597,2092148.8090176014,8280381.29233617,8669017.382197917,2716331.5245541884,2765371.4732945627,2573178.281550979
81,8828508.670531936,1837983.808077707,864391.6615151867,946905797200.2529,25476186.34838852,7835892.198601736,25686836.041511945,25919601.008322027,2658627.779558831,2073151.8230735606,8612395.829225855,8737528.973721104,2433154.0121191624,2606208.5585873732,2706709.140288019
82,9024454.324236829,2010929.0203433747,867191.2946612207,878978783928.4227,25519177.150411297,7838687.504088418,25296030.721698076,26434560.805742405,2550088.771838149,1969758.651283248,8747936.982942376,8635780.153952247,2704873.1929304805,2691831.500875721,2506861.1179619855
83,7996520.886954007,2112883.8903104765,852059.8600419442,811369745513.1532,24532011.147451103,7873896.99315984,24776189.037665624,25635772.103642985,2542759.3919985993,2098194.310155642,8615934.489012338,8966856.865948197,2612630.951576167,2555549.336094475,2527653.4449447715
84,8831731.27015387,1965483.8821736851,818401.7277885268,903323783992.6074,26997969.914585225,7391056.834354409,26273400.594478287,26608047.33865029,2686599.262025031,1819817.2489626387,8523495.951597104,8630876.21123895,2616194.0494650723,2694796.25144417,2522985.1623443607
85,8673731.259124959,1882377.1861615577,849084.8816073386,838536620499.0443,24179779.936371546,7889345.149005335,26543258.496382702,24515236.196919553,2589817.5823357953,1884195.5230690192,8439808.405485101,8025285.086391092,2717697.8482421758,2502842.483999719,2568712.5892936015
86,8933083.777846985,2016775.554967742,808649.0137649688,914151138671.5171,27894657.321648896,7922147.922374825,27049097.93211332,25302188.786311846,2714945.631723996,1895398.980127828,8640857.347175052,8962290.012708789,2420893.0841046274,2769676.753821483,2705656.7791561573
87,8468397.546396572,2166917.101373215,795314.7319339439,787624333307.6567,27518427.96035345,8109636.133350515,25927627.088240094,26169563.91148299,2599405.671676236,2014460.875739976,8489950.705666874,8492772.2970903,2481719.659233837,2664558.6955272257,2466596.168126285
88,8542145.256831225,1870739.680280275,812382.2485644574,863160367061.5718,24973402.40042676,7980804.546303984,25405587.50538485,27028041.144516192,2441643.0249518235,2004809.8362629805,8916369.183485555,8252055.287768691,2527247.99363676,2605522.991881623,2347901.894426976
89,8734940.619801406,1901571.2644646356,850400.6498713423,882609696210.2949,26120812.927287146,7543362.025420926,24377513.03596796,24859671.527140122,2679042.4072907455,1927549.9496088808,8830220.952398507,8984045.365499014,2524335.596245701,2379789.584256762,2359125.1229426167
90,8216675.848759728,1864668.9857270936,847607.7576833823,810735542941.2258,26864818.710871518,7703151.622887952,26963687.445774894,26384496.71351389,2581282.3134938683,1961201.7735017529,8167205.436560258,9090310.560465006,2476460.2998324474,2516833.89588923,2736200.855698169
91,8791323.337957134,1970940.5138650388,848325.3087099242,834647848541.1035,27090151.121406823,7412401.241744564,26426691.463297542,26313248.89826392,2648245.7562544425,1972401.4660019297,8754052.080463182,8178385.497330122,2560949.4483456635,2686333.1913958485,2648984.295606586
92,8460168.97993325,1911945.6804506101,864871.5117094034,797859278781.5254,26232325.594806843,7895201.638752013,25715307.874300297,26671929.332640633,2464633.8812246076,1883853.8559134216,8972473.05815606,8835999.876321994,2710014.931206336,2581832.4073163555,2806217.108679938
93,9212907.125022985,2122099.871631395,868124.7427104654,798291478694.8663,25990449.120206006,8075179.045909616,26524340.14558426,25863043.96997787,2480254.8836110067,2077754.0389748146,9015568.770002551,8399346.645348407,2560798.5835586316,2675468.49958864,2456843.265494435
94,8529480.625449795,2118780.5416479125,916559.0019941828,877277609342.3746,25734515.053542282,7331705.411873034,24970754.834316492,24718500.072543096,2571145.7081993506,1998819.3286872266,8924280.230329987,8890213.625473252,2433584.5146119855,2502134.5539060542,2611107.386837054
95,9024649.396180024,1881418.322784873,826317.5100418725,826001226233.0153,24963648.53156,7797610.534416296,25727434.981509924,24976057.56299414,2597177.349425612,1952620.7027450143,8626607.893171411,8701435.032166963,2638183.634390959,2523083.9826077064,2580711.1618468445
96,8399580.417537948,2143098.2776630623,821745.5352109692,853714044681.2812,24530818.048438877,7988379.915231564,28463747.58921687,24114024.397833418,2567053.6617873292,1908384.348206732,9199199.92207924,8483741.580961201,2527199.122937841,2653216.3682189565,2524890.291858712
97,8343601.8388730595,1900599.9490507422,846059.2807333148,844073561365.978,26173820.691604108,8263326.793690588,25434137.028118506,25610462.625207566,2675092.398514752,2010411.2009876245,9106036.816187037,8688784.663531937,2627620.0772441495,2741536.4173637866,2391915.96484919
98,8038918.199610952,1852859.2725488655,808080.6035104081,817170090296.2578,26715429.156122796,7513607.794958455,24459336.03476569,25938593.350517776,2638149.438197675,1900821.1644717571,8274415.5886071725,7912252.833871739,2784856.116048586,2369675.068851049,2466237.5959002892
99,8691232.307439959,1999076.2916611235,901881.2496570327,849642134691.5696,26373289.1324069,7395874.746286815,27308377.82298872,25149209.010767426,2571709.941884499,2124646.1945216274,8431886.155549904,8559550.85527184,2479675.440454342,2807185.4359261594,2750553.5268608113
100,9043231.764231982,1894096.0190526298,888649.7970758788,837497526342.3312,25019809.924080677,8364748.1124826735,25508806.44997421,26263843.454397004,2656783.6868771063,1998074.0809629997,8689850.5072626,8244728.714471896,2576835.5349332374,2384515.138548613,2575052.0610429817
101,8349236.906099069,2175970.3409053246,866475.3971067509,894321994381.4647,26555512.961357042,7808001.212640278,26637443.385702115,24941870.00407253,2722367.7912468435,2053188.6915321997,9370658.941132832,8601720.151423613,2504938.600709714,2543460.846354004,2440497.7889471664
102,8903926.605574396,2179423.018021218,865152.4002184785,920770335351.2483,25956709.79870291,8084616.622008089,25934337.58225086,25537143.586562637,2401945.6803264287,2014551.7006850103,8668310.198174814,8173342.173332621,2824428.626111926,2642712.7593534715,2574793.7872229232
103,9293269.468306918,2023232.9083307718,879106.4615450606,868831497407.4415,25719713.671646178,7765621.68641866,25515135.511241086,24819993.78251587,2488978.938898876,2045011.4879289984,9115392.750838052,9258835.47756117,2712068.552131229,2435091.96153484,2520516.096619891
104,8896686.098924998,2045230.9136993454,867555.2912866874,865508357710.978,26865635.59039021,7849342.547386189,25253834.41505994,26265046.747629963,2435464.6596014663,2021833.8066872265,9110386.987618389,8979255.2481565,2668152.2813077406,2577829.93748018,2790505.938460224
105,8633211.305548657,1989539.8262237145,902179.4513760037,801252696220.1537,25562186.136352114,7415210.495964784,26866069.259192027,26938225.72695984,2459263.8178105126,2082550.124493427,8765841.32836884,7883822.254858669,2588830.9154486917,2674860.1836942015,2436114.579216542
106,9040845.57815603,2002125.811228257,855889.6709414563,913171699070.3824,23909130.233633757,7585468.716567708,27195636.281147666,24660925.454181273,2550004.8590331115,1974493.347306064,8669876.377307529,9148247.493974589,2638665.0225317855,2681414.2639991664,2451580.5557511826
107,8160649.420682176,2089574.1704020347,892010.7071244033,844816292443.608,25488160.482849464,7707316.139419617,26162073.2688515,26009269.032211043,2643922.5163461366,2036940.564490519,8195022.415754248,8351009.895803807,2586053.3102306984,2477446.2236707443,2662275.0312828235
108,8582138.891876988,2121719.145601852,849960.8418256625,844614506970.8215,24741906.950408608,7882484.280420652,26629411.199666686,26780190.495117426,2446087.2246413673,2003437.098531941,8750971.267531056,8812489.268148141,2739726.2576049846,2590485.823627776,2651963.486008362
